,0_x,0_y
762,[],Forgive Me Lord And Try Me One More Time+Sister Rosetta Tharpe
763,[],Livin' It (Live)+Mutlu
764,[],The Good Humor Man He Sees Everything Like This [Alternate Mix Version]+Love
765,[],Singing Bird (Live)+Iarla Ã“ LionÃ¡ird
766,"[""It rained five days\nThe sky has turned black as night\nOh, it rained five days\nAnd the sky has turned black as night\nAnd there's trouble takin' place\nWay down in the lowlands tonight\nI woke up this mornin'\nAnd I couldn't get out of my front door\nI woke up this mornin'\nAnd I couldn't get out of my front door\nIt was so much trouble\nMake a poor man wonder where he wanna go\nThey rowed a little boat\nAbout five miles 'cross the pond\nThey rowed a little boat\nAbout five miles 'cross the pond\nI packed up all of my things and threw 'em in\nBoys and the boat rowed along\nI climbed up on the high lonely hill\nOh, I climbed up on the high oh, lonely hill\nAnd I looked down at the house\nBaby, where I used to live\nBackwater blues caused me\nTo pack my…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",That Mean Old Twister+Sam 'Lightnin' Hopkins
767,"[""I got your letter from the postman\nJust the other day\nSo I decided\nTo write you this song\nJust to let you know\nExactly the way I feel\nTo let you know\nMy love's for real\nBecause I love you\nAnd I'll do anything\nI'll give you my heart\nMy everything\nBecause I love you\nI'll be right by your side\nTo be alive\nTo be your guy\nIf you should feel\nThat I don't really care\nAnd that you're starting to lose ground\nJust let me reassure you\nThat you can…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Because I Love You+Groove Coverage
768,[],Gameboy+Shampoo
769,[],MeadowBlaster+2 Skinnee J's
770,"['JUGANDO CON EL TIEMPO TE ESPERO A LA DERIVA\nME ENREDO EN TUS SUEÑOS CON MIS DOS CARAS ABIERTAS\nETERNAMENTE QUIETO ESPERO TU VISITA\nALIENTO CON ALIENTO ES ESTA TRAVESIA\nSOBORNAME AL PASAR CON BESOS DE CRISTAL\nVOY TRAZANDO EN TU INTERIOR LAS REGLAS DEL AMOR\nwhy UN CORAZON ABANDONADO\nLA NOCHE SE HA QUEDADO SIN BOCA NI SONRISA\nMIENTRAS YO TE ESPERO CON LA LUNA ENCENDIDA\nDESNUDATE EN UN GESTO MIRADAS ESCONDIDAS\nTAPIZA MI DESEO CONTAGIAME TU HERIDA\nFURIOSO RUGE EL MAR OCULTO EN EL DESVAN\nSOY, LA DAGA QUE CRUZO LA HIENA AL ESCORPION\nwhy TU LA FLOR QUE VIVE AL LADO\nSOBORNAME AL PASAR CON BESOS DE CRISTAL\nVOY TRAZANDO EN TU…\n\n\n\n\nFuente: LyricFind']",Jugando Con El Tiempo+Mikel Erentxun
771,[],Reminiscing+Tabu
772,"[""Oh no! Baba bababa baba ba ba\nBaba bababa baba baba\nI can't stand still 'cause you've got me goin'\nBaba ba ba ba ba ba ba\nYour slacks are low and your hips are showin'\nBa ba ba ba ba ba ba ba ba\nI take you girl as you're standing there\nYour low cut slacks and your long black hair\nDon't want you goin' round with no one else\n'cause when I'm with you I can't control myself\nDefense is down and you've got me shakin'\nBaba ba ba ba ba ba ba ba\nYou've got me so that my nerves are breakin'\nBa ba ba ba ba ba ba ba ba\nIf you knew me like I know you girl\nYour knees would bend and your hair would curl\nYou make me move yeah like no one else\nAnd when I've got this feeling that's inside of me\nIt makes me think of how things used to be\nIt makes me feel allright\nWhen I'm with…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Can't Control Myself+Buzzcocks
773,"['Tô solto, mas danço agarrado\nSimbora timbaleiro do timbau\nQuebrado\nAi, ai, Neguinha\nTe tenho amor\nVamos namorar\nVocê chegou\nEstava preocupado porque não veio\nMe ver\nNa minha porta não apareceu\nPoxa, o quê foi que aconteceu?\nÉ primavera e nem notícias deu\nEntrei na onda do carinho e do\nAmor\nEntrei na sal do seu professor\nCadê o meu metrô, que trem levou?\nNa plataforma ainda não chegou\nEsperei você fazer cabelo\nEsperei você pra me dengar\nEsperei você à noite, inteiro\nEsperei você me fazer calor\nVamos namorar\nVocê chegou\nEsperei você dizer desejos\nEsperei você pra me abraçar\nEsperei você como o tempo espera\nEsperei você o tanto que for\nVamos namorar\nVocê chegou\nAi, ai, neguinha\nTe…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",To Solto Mas Danco Agarrado+Timbalada
774,[],Which Is Wig+Carnival Art
775,[],Labyrinth (Original Mix)+Carlo Lio
776,[],Aquellas Pequenas Cosas+Tania Libertad
777,[],The Tide Rises_ The Tide Falls+Janez Detd
778,[],Virgin Mary+Carlene Davis
779,"[""Sweet and lovely sweeter than the roses in May\nSweet and lovely heaven must have sent her my way\nSkies above me never were as blue as her eyes\nAnd she loves me, who would want a sweeter surprise\nWhen she nestles in my arms so tenderly\nThere's a thrill that words cannot express\nIn my heart a song of love is taunting me, melody, haunting me\nSweet and lovely sweeter than the roses in May\nAnd she loves me, there is nothing more I can say\nSweet and lovely sweeter than the roses in May\nSweet and lovely heaven must have sent her my way\nSkies above me never were as blue as her eyes\nAnd she loves me, who would…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Sweet And Lovely+The Thelonious Monk Quartet
780,[],Have Mercy Baby (Digitally Remastered)+The Dominoes
781,[],Joy To The World (Key-E-F-Gb-Premiere Performance Plus)+Anointed
782,[],We're living in Violent Times+The Barracudas
783,"[""I took the last tree to Braintree on monday\nI thought i go visit my mum it seems lately\nI've been acting strangely and I want to ask her whats wrong\nI'm gonna head on down to Liverpool street\nI'm gonna try to bunk my fair\nI'm gonna jump on the great eastern\nCoz thats the train that gonna take me there\nI'm going back to Braintree,\nI'm going back from where I came\nI'm going back to Braintree\nI always knew id end up there some day\nWhen I get there I bet she'll cook me dinner\nI got a feeling she'll even wash my clothes\nI'll tell her about the things I'm thinking\nShe'll just say lay off of the drugs\nI get…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Braintree+Beans On Toast
784,"[""Come to me baby, ah, sexy lady\nI'd get a thrill if you'd say you will\nCome here, baby, come here, baby\nLet's play house, babe\nCome here pretty baby\nBe my spouse, babe\nOoh, sexy lady\nI'd get a thrill if you'd say you will\nLet's play house, baby\nDo it with me baby\nGimme the music\nLet's play house, baby\nGimme the music\nLet's play house, girl\n'Somebody Done Somebody Wrong' song\nGimme the music\nGimme that 'Baby Come Back Home' song\nGimme the music\nLet's play house, baby\nGimme the bop, be-bop slop\nBut gimme the music\nLet's play house girl\nGimme that old fashion dance hall\nGimme the music\nGimme a rockabye, gimme a lullaby\nGive me a by and by oh by and by oh by\nGimme a rockabye, gimme a lullaby\nGive me a by and by oh by and by oh by\nGimme a rockabye, gimme a lullaby\nGive me a…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Let's Play House+Parliament
785,[],Tintled+Kamaha
786,[],Cela M'Ennuie Tous Ces CortÃ¨ges+Serge Lama
787,[],Krilya 2+Slim
788,"[""As an aerial explorer\nWith your obstacles underneath\nForgetting all your regrets\nUnwilling to look back\nThe sun makes you smile\nThe sun makes us smile\nAnd you will surely\nReturn to us\nIn the night sky\nOn the horizon\nYour ship emerges\nCasting light upon the people\nFor a long time\nI've been waiting\nFor your arrival\nHere on earth\nYour ever burning hope\nKeeps us warm\nSo we stand firmly\nOn frozen ground\nAs we wave our hands\nCombining our…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Starchaser+Code 64
789,"[""Written by: blue/smith\nOh yeah, yeah, yeah\nIt's hot and dusty\nGetting old and rusty\nAnd I'm not talking about my car\nTorn and tattered\nBruised and battered\nLike the people around here are\n'cause when you're living in no man's land\nThere's more to life than you understand\nAnd I just want to find my way\nNothing's gonna stop me\nI know where I should be!\nI need to go on the cover of a new york moon\nOne manhattan night to set my stars alight\nJust a city lover of a cover of a new york moon\nTo let me after dark and make my central spa\nOh yeah, yeah, yeah\nOh yeah, yeah, yeah\nI'll call you woody\nAlan maybe\nYou can call me al\nLet's take a bite on\nThis big apple\nNow I found my dream local\nAnd I don't need no hideaway\nPacific coast to monta-way\nAs I'm happy in the state I'm in…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",New York Moon+Louise
790,"[""I know there's a first time for everything\nFirst time I let her in my bed she got wetter then the perfect storm\nThat we weathering together and\nThis the first time that I've ever considered wedding rings\nBut first things first yo\nI met her at the bar rolling with three wise men like I followed the star\nThere she is shorty bi coastal\nThick like bifocals, stacked like 2Pac vocals her body so loco\nJewel of the Nile so I'm romancing the stone\nThe rhythm is to the words and I watched her dance to my poems\nThe way she move them hips let me know in advance that she grown\nI pictured it like Paris Hilton when she answered the phone, yo\nDancing alone because she extra fly\nBut I got good look so I catch her eye\nGave the rest a try now give the best a try\nLeave your…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Never Been In Love+Talib Kweli
791,"[""If you wanna write a letter, write a letter\nIf you'd rather make a phone call, pick up the phone up...\nAnd call me\nBut if you had to say it all with a pop song,\nCouldn't you at least have written me a good one?\nShe's brainwashed you, brainwashed you, brainwashed you, brainwashed you too.\nWas it just a simple rewind and erase?\nWas your mind squeaky clean in the first place?\nIf you've gotta write an essay, do your research\nStick your nose in a boy and girl fight, hear both sides first\nThere's something wrong being copied in a memo\nIn the form of a big ugly demo\nIs there a funnel from her mind to your mouth now?\nCause you don't edit anything, it just comes out.\nI gotta say it's pretty gay trading jabs in pop song\nSo maybe next time, you should just have a…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Brainwascht+Ben Folds
792,"[""I tried to make a break\nWhat a fool\nI should've known, I never listen\nI'm in a cage\nAn animal, I'm in a cage\nBut the reptiles\nThey won't let me go\nI think they want you to stray\nWatch the monkey dance\nGive 'em a taste\nLook at him he's always smiling\nHelp me to escape\nYour mouth agape\nYou foreign tourist\nWoe is me, it will be a funeral\nA circus, I'll rap on the cell door\nQuestions are a fire\nThat needs feeding to survive\nSo just you let those flames die down\nTrained by consequence and the lash\nIt leaves me breathless\nTheir praise is a poison to us all\nIn the moonlight their scars flash like jewelry\nGet too precious\nGet locked up in a cage\nWant to get, gotta risk any move\nMisconstrued and you're screwed\nTongues flash and flick as if they're screaming\nOh they lie just…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Reptiles+Them Crooked Vultures
793,['War-kills on the land\nBlood-saturates\nHallowed ground\nTo which my fathers fell\nRebel souls\nBuried deep beneath\nThis hallowed ground\nLand of my ancestry\nDrink the blood\nRebel lands rise again\nWar-death lingering\nBlood rivers flow\nIn sacrifice\nUnholy war\nImplored from below\nNo peace…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Rebel Lands+Morbid Angel
794,[],That`s My Word+The Creators feat. Craig G_ Will Pack
795,[],Mali Mousso+Mamou SidibÃ©
796,[],Upwards At 45 Degrees+Julian Cope
797,"[""Wahrane Wahrane\nWahran, wahran rohti kh'sara\nHejro mennek nas shtara\nYa wahran rohti kh'sara\nHejro mennek nas shtara\nGadou fel ghourba hyara\nWel ghourba s'ibaw ghaddara\nYawady 'la wled elhemry\nWled lemdinaw sidil hewary\nYawady 'la wled elhemry\nWled lemdinaw sidil hewary\nAddit ma'houm shoughry\nYawady 'la wled elhemry\nWled lemdinaw sidil hewary\nWel yoom n'fenni toul omri\nWady 'la tahtaha wady\nBled zeen ha zinel widady\nWady 'la tahtaha wady\nBled zeen ha zinel widady\nNeg'ad wentaty…\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind""]",Wahrane Wahrane+Khaled
798,[],('til My Last Breath) Doin' It To Def+Betty Boo
799,[],"Begin The Beguine - (From ""Jubilee"")+Artie Shaw and his orchestra"
800,"[""Well I said, friend\nDon't take her, she's all I've got\nPlease don't take her love away from me\nI'm tellin' you, friend\nDon't take her, she's all I've got\nShe's everything in life I'll ever need\nShe is life when I want to live\nShe's everything to me in life that life can give\nShe's my water when I need a drink\nShe's the first thought in my mind\nEach time I try to think\nLet me tell you now, friend\nDon't take her, she's all I've got\nPlease don't take her love away from me\nLet me tell you now, friend\nDon't take her, she's all I've got\nShe's everything in life I'm ever gonna need\nShe's my fingers when I want to feel\nShe's the only thing to me in life that's really real\nShe is love, she's all the love I know\nShe could kiss the ground in wintertime\nAnd make a flower…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",She's All I Got+Johnny Paycheck
801,"[""C'est un peu avant ses 18 ans\nQue le dénommé Jonathan\nAurait tué sans le vouloir une jeune fille, trop soûl un soir\nÉtait-ce une de ces fois minables\nOù il allait de table en table\nQuand il volait les bouteilles pour les finir\nIvrogne il fut, jusqu'aux oreilles\nOh, le malheur\nC'est comme le bonheur\nOh, la malchance\nLa pluie sur tes vacances\nElle est jolie, soûle elle aussi\nElle l'embrasse et ça commence\nRapidement, le désir avance\nEt le désir, à 18 ans, nous le savons, il est brûlant\nIls vont chez elle et se déshabillent\nMais elle change d'idée soudain\nElle veut qu'il parte et ce n'est rien\nMais l'imbécile, il la retient\nNon, pas beaucoup\nJuste un moment\nC'est ça, l'erreur\nExactement\n(Non, pas beaucoup)\n(Juste un instant)\n(C'est ça, l'erreur)\n(Exactement)\nVient-elle…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Le Malheur+Jean Leclerc
802,"[""She dashed by me in painted on jeans\nAnd all heads turned 'cause she was the dream\nIn the blink of an eye I knew her number and her name yeah\nAh she said I was the tiger she wanted to tame\nCaribbean queen\nNow we're sharing the same dream\nAnd our hearts they beat as one\nNo more love on the run\nI lose my cool when she steps in the room\nAnd I get so excited just from her perfume\nElectric eyes that you can't ignore\nAnd passion burns you like never before\nI was in search of a good time\nJust running my game\nLove was the furthest\nFurthest from my mind\nCaribbean queen\nNow we're sharing the same dream\nAnd…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Caribbean Queen (No More Love On The Run)+Billy Ocean
803,"[""Dear, I fear we're facing a problem\nYou love me no longer, I know\nAnd maybe there is nothing that I can do\nTo make you do\nMama tells me I shouldn't bother\nThat I ought to stick to another man\nA man that surely deserves me\nBut I think you do!\nSo I cry, I pray and I beg\nLove me love me\nSay that you love me\nFool me fool me\nGo on and fool me\nLove me love me\nPretend that you love me\nLeave me leave me\nJust say that you need me\nSo I cry, and I beg for you to\nLove me love me\nSay that you love me\nLeave me leave me\nJust say that you need me\nI can't care 'bout anything but you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Lovefool+The Cardigans
804,"[""Lay down imagine and it will be\nAll you are you'll see\nPeople thought they knew\nBut your spirit grew\nDance with me, time follows\nI'm so high I can't sleep\nI'm so high I can't speak\nI'm so high with you\nMaybe they'll come and take away\nEven as the song still plays\nThe words, they might fade…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Lay Down+West Indian Girl
805,[],FrÃ¼h-SpÃ¤t+Die Aeronauten
806,"['From the East to the West\nTo the shit that I\'m in\nTo the way its going\nThe way its moving\nAnd I\'m moving all the obstacles\nTo get it right\nQuick firing\nLooking for a way in, way in\nI reason by the rest\nDon\'t ever waste it\nListen to the sayings!\nI\'m looking for a way in, alright\nBest sensitive\nThe course I\'m flying\nMy only way out\nIs looking for a way in\nFrom the East to the West\nTo the shit that I\'m in\nT othe way its swaying\nThe way its moving\nAnd I\'m moving all the obstacles\nTo get it right\nQuick firing\nLooking for a way in, way in\n""Children you just…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Looking For A Way In+Cornershop
807,"['In peaceful silence she lies there and sleeps\nDreaming of secrets concealed in the deeps\nOf our long forgotten history.\nThose who are devoted to her know that she keeps\nIn her pure soul the key\nTo our identity\nI will guard your ancient dreams\nProtect my lovely sleeping beauty\nI will give my life and love\nFor my Sacred Divinity\nNow the winter sun paints her in shining gold\nSmiling she wakes up and asks me to hold\nHer gentle hand in mine\nHer graceful white body trembles in the cold.\nShe knows today the forces will align\nForces hating the divine\nI will save you from their blind\nAnd unreflecting treachery\nI will guard your soul and life\nMy Sacred Divinity.\nI will always stand by your side,\nSave you from their tyranny\nOr I will die for my love, …\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Sacred Divinity+AGATHODAIMON
808,"['Disponible en\nSpotify\nDeezer\nGoogle Play Música\nArtista: Grayskul\nArtista invitado: Slug, Aesop Rock\nÁlbum: Bloody Radio\nFecha de lanzamiento: 2007\nGénero: Hip-hop/Rap alternativo']",The Office (feat. Slug & Aesop Rock)+Grayskul
809,[],Raga Kalavati+Deepak Ram
810,[],There Goes The Girl I Love+Creations
811,[],Headlights+Blind Passengers
812,"[""Racin' past the heavens\nSailin' to the dawn\nLookin'like a comet\nSlicin' to the morn\nScorchin' the horizon\nRazin' thro' the land\nStand by for Exciter\nSalvation is his task\nStand by for Exciter\nSalvation makes the man\nEverything he touches\nFries into a crisp\nLet him get close to you\nSo you're in his grip\nStarts to smoke and smolder\nWhisper up in sin\nRecognition hits you\nThere in only an evil grin\nStand by for Exciter\nSalvation is his task\nStand by for Exciter\nHere he comes now\nFall to your knees\nAnd repent if you please\nWhere is this man\nWhere is he gone?\nExciter falls\nFor where he goes\nI've never seen him\nBut you will tase the fire\nupon your turf\nHe's gonna make you step out\nOf the state that you are in\nLooks around and make you\nSee the light again\nSo let self-indulgence…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Exciter+Strapping Young Lad
813,"[""The time has come\nI am ready\nI will rule this empire\nI shall bring you down\nYou will fall to misery\nAs I destroy humanity\nI sense the glory I once desired\nI am blissful within\nNow it's time for more\nFor those who desire to tyrannize\nFor those who slay to prevail to live\nRide along my side and we will\nFor those who live in peace so lifelessly\nFor those who run and hide from their enemies\nI warn you now you will be called upon\nWhen I am strong enough\nWhen I destroy what's left\nThis is what I await\nThe enterprise of their demise\nI'm getting closer to the throne\nI'm killing my way through this hell\nI thirst for victory\nI'm getting closer to the throne\nI'm killing my way through this hell\nI thirst for victory\nWhen I am strong enough\nWhen I destroy what's left\nThis…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Enterprise+Black Tide
814,[],Sound Of Sitkara+The Coldspot 8
815,"['We were drivin\' through West Texas\nThe land of beef and pork\nWhere they tend the hides of leather\nWe wear back in New York\nIn a pasture, along a roadside\nBehind a brokedown shack\nOn a dusky side of evening\nWe saw a figure dressed in black\nAnd we don\'t mean to sound like we\'re trippin\'\nBut we swear to God\nWe saw Lou Reed cow tippin\'\nCow tippin\'\nHey Lou, ""Is that you?""\nShe said as we pulled to the shoulder\nHe just said, ""Go screw.""\nAnd then he turned and tipped one over\nUnder a spitshine Western sky\nThe color of blue varnish\nHey it\'s like Fellini\nActually I\'m thinkin\' more like Jim Jarmusch\nAnd we can\'t say how much we\'ve been sippin\'\nBut we swear to God\nWe saw Lou Reed cow tippin\'\nCow tippin\'\nI got cops on the cell\nI said I got a little story to tell\nLou Reed is in…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Lou Reed+The Little Willies
816,"[""Letras\nEnough is enough\nEnough is enough\nThat's enough… Más\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind\nDisponible en\nSpotify\nDeezer\nGoogle Play Música\nArtistas: Kym Mazelle, Jocelyn Brown\nÁlbum: No More Tears (Enough Is Enough)\nFecha de lanzamiento: 1994\nGéneros: Dance/Música electrónica, Pop""]",No More Tears (Enough Is Enough)+Kym Mazelle & Jocelyn Brown
817,"[""When she needs someone to love her in the night\nShe calls on me and I'm right there\nWhen she wants to be a woman a lover and a friend\nShe calls on me and I'm right there\nThere's ain't nothing in this world that she won't do\n'Cause she gives the best of all she's got the way I want her to\nLord and I say keep on lovin' me babe and I'll keep on lovin' you\nJust keep on lovin' me babe and I'll keep on lovin' you\nThat's all we need that's all we need\nWhen she wants that…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Keep On Lovin' Me+Johnny Paycheck
818,"['Porque estoy aquí parado\nDibujando nuevos sueños\nJusto cuando el porvenir me lleva a otro lugar\nMe quedaré colgado en mil recuerdos\nPor lo que viví\nY ya no podré olvidar\nPorque fuimos navegando\nEn un mar de carcajadas\nPorque hiciste de la vida un viaje de ilusión\nMe quedaré sembrando madrugadas\nPara la bienvenida a un sol\nYo nunca me iré, te llevaré conmigo\nY nunca me iré, seremos pan y abrigo\nHasta un nuevo amanecer\nSi me pides que me quede no me iré\nYo nunca me iré, yo nunca me iré\nYo me quedaré a ciudarte el corazón\nYo nunca me iré, yo nunca me iré\nSi me pides que me quede no me iré\nPorque hiciste de mis noches\nUn insomnio agradecido\nY le diste nueva cuerda a mi reloj\nMe quedaré hasta el final del tiempo\nSellaremos sin promesas nuestro amo\nYo nunca me iré, te…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",La Despedida+Alejandro Lerner
819,[],Garuda+Aghora
820,[],Don'T Leave Me Heather+Thom Hell
821,"[""Looking round for somewhere I can lay and rest my head\nI need to close my eyes and shut my mind\nFrom all the things we said\nOver and over, I've done it again\nSipping comfort from my writer's cup\nThe one that's constantly filled up\nThe one that doubled as a crutch\nThe one I cling to oh, so much\nIt eases the sadness\nIt drowns all the sorrow and kills\nAll the pain\nIn the name of my father\nLet me go\nFor the love of my babies\nLet me go\nIf I could move I'd be long gone\nLet me go\nIf I could see straight I'd fly like a bird\nOn the wing\nIf I pray like an angel\nLet me go\nTo stop me dance with my devils\nLet me go\nIf I had strength to believe in\nLet me go\nBelieve in hope for a man who needs\nNothing at all\nLokking 'round for somewhere I can lay and rest my head\nI need to close my…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Let Me Go+Midge Ure
822,[],Bad Ground (Album Version)+Type O Negative
823,"[""Hmm...\nBaby just love me\nDon't you try to front\nCause I know you want me\nI know what you want\nBaby just love me\nDon't you try to front\nCause I know you want me\nI know what you want\nI remember\nIt was in the fall of September\nWhen you gave me call\nYou were acting like you only wanted to be friends\nAnd I asked you, why you want to play me like that\nJust get with me tonight\nYou know I'll do you right\nWe don't have to bit around the bush yeah\nIs this the way…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Know You Want Me+Johnny Gill
824,[],The Clock+Johnny Ace
825,"[""Well!\nWell!\nWell!\nWell!\nWe spun like birds on fire right down towards the residence and I\nI took all that I desired, even crooks have to pay the rent.\nWe swam like rats on fire right, right down the reservoir\nWe took all that we could carry but we tried to carry more.\nAnd you know you know you know it all went wrong.\nAnd you know you know you know it was all wrong.\nWe choked on street tap water well I'm gonna have to try the real thing\nI took your laugh by the collar and it knew not to swing.\nAnytime I tried an honest job well the till had a hole and ha-ha\nWe laughed about payin' rent 'cause the county jails they're free.\nAnd you know you know you know it all went wrong.\nAnd you know you know you know it was all wrong.\nDeep water, deep water\nSenseless…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",King Rat+Modest Mouse
826,"[""Wake up, wake up, this must be some kind of fear\nIn the short time that I have got to know you\nI have found here a wrong way to go about it\nIt's just this fear, the fear I have to go about you\nYou should learn to walk, should learn to walk before you crawl\nYou should learn to walk, should learn to walk before you crawl\nYou should learn to walk, should learn to walk before you crawl\nYou should learn to walk, should learn to walk before you crawl\nHere she comes, she comes in the fall\nAnd you should learn to walk before you crawl\nHere she comes now arms dance together in the fall\nYou don't walk, you crawl\nBack she returns there, he's always sat in the same chair\nAll you feel is the harder edge and the heat\nI have found here a wrong way to go about it\nIt's…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",She Comes In The Fall+Inspiral Carpets
827,[],Dream feat. Lisa G+Mr. Serv-On
828,[],Tain't Nobody's Bizness If I Do+Helen Humes
829,[],Scarborough Fair+A.T.P.
830,[],Falling+Decry
831,"[""I'm not alone, there's something else inside my home\nFrom within the walls shadows crawl out as darkness falls\nNo place to hide, I've learned from all the times I tried\nIn this midnight hour, horrors has got me devoured\nThe slithering steps down the stairs\nRaises my whole army of neck hairs\nThe frowzy stench hit my face\nI greet the morning far in the haze\nParalyzed with bloodshot eyes\nI clearly recall my mother's lies\nThere's no ghost or entity\nJust say your prayers and you will see\nThe preludes over, time for this morbid show\nIt bring some friends up from below\nOne's missing body and one's missing head\nI'm forced to watch the dance of the dead\nHow can I do penance, and for what I wonder?\nWhat did I do to awake this evil from its slumber?\nIn this infested…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Another Night+Memory Garden
832,[],Robot+Telefunka
833,[],Vertigone+Venus
834,[],The Grand Scheme of Things+The Breakfast
835,"[""Can't ever really fight it\nYou get me so high\nIt's the heat of your lips on my silky skin\nI think I'm going under\nCan't really fight it\nAay!\nYou got me so hot and bothered\nYour skin is so exiting\nThere's no way I can resist 'em\nBoy your eyes are so inviting\nAll around the likes and buzzle\nLike a tiger sneaking towards me\nHold me close against those muscles\nHard as steal they drive me crazy\nMy bodys getting so weak\nThat I feel like I'm dying\nCan't seem to fight this attraction\nYour touch is driving me crazy\nAnd I'm hoping that you take me\n'Cause I know that I can't fight it a-ha\nI can't fight it a-ha\nI think of nothing but being with you\nTrapped like an animal in the zoo\nAy el amor, el amor, el amor\nNo hay aire, sin aire\nI swear that I can't deny it\nMas aire, no hay…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Can't Fight It+Gisselle
836,[],Waterbug+Sinkhole
837,[],Heartbeat+The Knack
