,0_x,0_y
2794,"[""Vivo\nMi piace la notte ci vivo\nCon le mie sigarette\nE il piatto che gira\nE dietro ai vetri la città\nStrano\nIl microfono e come un bambino\nGli parlo e non so\nSe dorme o mi acolta\nLa luce e sciolta nel caffè\nE ogni notte così\nQuesta radio e il mio mondo\nCoi dischi giornali\nE gli scontrini del bar\nSenti senti il telefono ancora\nE la solita signora o no?\nE invece sei tu ma senti che sorpresa\nDue giorni e due notti per dimenticarti\nMetto un disco per tempo e\nVattene a dormire\nNo scusa aspetta dimmi dove sei.\nDimmi\nStasera sei in casa da sola\nO parli nascosta\nFra coperte e il cuscino\nLa radio e lì vicino a te\nE addosso cos'hai voglio saperti tutta\nTi voglio sentire come stando lì\nSenti senti…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",In Diretta Nel Vento+Pooh
2795,[],De Ida Y Vuelta+Gonzalo YÃ¡Ã±ez
2796,['Canta con la voz del corazon\nCanta muy lento\nQue si algo de ti no pasa por mi pecho\nNo lo siento\nCuando me voy\nPor aires y rios\nYo siempre te llevo dentro\nDentro del corazon mio\nMas mata una mala lengua\nQue las manos de un verdugo\nQue el verdugo mata a un hombre\nY una mala lengua a muchos\nCanta con la voz del corazon...\nAhora que yo soy el yunque me precisa el aguantar\nSi algun dia yo soy martillo\nBien te puedes preparar\nDeja que de mi digan\nY me formen historias\nQue el que se muere queriendo\nVa derechito a la gloria\nCanta con la voz del corazon...\nAlza la voz pregonero\nY…\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch'],Canta Con La Voz Del CorazÃ³n+Carmen Linares
2797,"[""i didn't want a second chance now that's exactly where i am back where i didn't want to be back where i knew you'd find me out i've never been afraid of you i never will admit the truth i know there's something i can do i'm not afraid to…\nTraducir al español\nFuente: LyricFind""]",I'm Not Afraid+Face To Face
2798,[],People Get Ready+Iwan
2799,[],Cracks (original Mix)+Meat Katie
2800,[],Just like that+Ken Navarro
2801,"[""Who would've known, the wind and the sunshine\nWould oh baby, baby\nBuild up these walls of mine\nAnd I can't see you or breathe you\nCause there's trouble right beneath you\nIt's all in the night\nBut oh baby, baby\nCome pick me up in your ride\nI'm a cool low Jane\nWith the skip on my feet\nI play tough as nails\nWith my heart on my sleeve\nI'm nothing but a sand castle\nBaby don't blow me away, away\nBaby I know, you do that to all the girls\nYou know that I'm fragile, oh\nBay ba ba ba baby, don't blow me away\nBaby I know, you do that to all the girls\nYou know that I'm fragile, oh\nBay ba ba ba baby, don't blow me away\nWho would've known, the storm of my past time\nWould oh baby, make me\nLosing the song of the eye\nAnd I can't believe you or read you\nCause there's pleasure in…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Sandcastle Disco+Solange Knowles
2802,[],Get Higher+Vera
2803,[],Constant Changes+MY EARLY MUSTANG
2804,[],9Am+Play Paul
2805,[],Moon Viewing Parties+The Year Zero
2806,[],Slam [Live At Brixton Academy]+Pendulum
2807,[],Grow Your Nose+Claw Boys Claw
2808,[],Die Nacht ist blau+Toni Kater
2809,[],Baby Nur Du+Agent X
2810,[],Besame Mucho+Avishai Cohen
2811,"[""I wonder where you are\nI wonder where you are\nI wonder where you are\nI wonder where you are\nI wonder where you are\nDon't you lie to me\nWooaah wooooooo wooooOOOhhhh won't you\nI wonder where you are\nYou're love that seem so far away\nI will make you now a better day a better day\nI never leave you anyway\nI can hear the mermaids sing\nDown deep in this blue sea\nI can hear your voice in my shell\nI can hear your voice in my shell\nI wonder where you\nWonder where you are\nI can hear your voice in my shell\nI wonder where you\nWonder where you are\nI can hear your voice in my shell\nWonder where you are\nI wonder where you\nWonder where you are\nWonder where you are\nEverytime I cry\nI really never found nothing better than your love\nThat I didn't like from you\nJust turn around\nThe world…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Wonder Where You Are?+Major League
2812,[],Log Chase+Craig Safan
2813,[],In The Mission Of St Augustine+Orioles
2814,[],Westbound Lane+Ufych
2815,"[""V1 (24)\nThe premises get vacated?The millisecond I kill the seven niggas that play jaded/\nWithin a record I chill the tepid temperatures they've created/\nWith their pitiful minimal efforts to make statements\nI spit on em got em schillin out money to cover their late payments/\nCause they're way dated, these dumb motherfuckers have never paid dues, and believing that they've MADE it/\nFor as long as Im repping intelligent lyrics I figure I'll stay hated\nBut my mindframe is to Remain Patient/\nWith niggas posing about as hard as a stippers nipples on stage naked/\nYo, I can't take it, I'm keeping em plummeting toward the bottom like stocks that's daytraded/\nNet-fiasco's, Get these asshole's Fates Tainted/\nGot em flaming & relocating like Gay Vagrants/…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Heavyweight+Tonedeff
2816,"[""Every time you have to whisper goodbye\nWell I cry just a little bit (cry just a little bit)\nI know it's crazy and I don't know why\nBut I die just a little bit (die just a little bit)\nI need to be the one that's by your side\nYour the beat in my heart\nMy love for you is something I can't hide\nAnd I cry just a little bit (cry just a little bit)\nCry just a little bit (cry just a little bit)\nEvery night before I'm falling asleep\nWell I pray just a little bit (pray just a little bit)\nI pray nobody wants your loving to keep\nAnd you'll stray just a little bit (stray just a little bit)\nDon't let temptation fill your heart with dreams\nDon't let your mind run away (Ohhh-ohhh-ohhh)\nForbidden love is never what it seems\nAnd you cry just a little bit (cry…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Cry Just A Little Bit+Shakin' Stevens
2817,[],James Worthy+Krondon
2818,[],Blusette+Ann Hampton Callaway
2819,[],Silence+Hanna Marsh
2820,[],History (1998 Digital Remaster)+Robert Palmer
2821,[],Recess+Alex Smoke
2822,[],Paella (Vogel)+Secret Oyster
2823,[],Merry Widow Waltz; You're In Love; You Are My Heart's Delight+Reginald Dixon
2824,"[""When you first begin your journey, you're not sure of who you are\nAnd the lessons that you're learning don't seem to take you far\nAnd you just can't keep from stumbling,\nThough you try so hard to stand\nAnd the truth can be so humbling\nWhen it's just beyond your hand\nAs though youth were my invention\nAs though love lay undefined\nTo stay free was my intention\nTo stay young and unconfined\nSo I held my pride above you\nOh yes, what a fool was I\nHolding back those words I love you\nAnd letting out those words good bye\nI was wrong to let you go\nI was a child and I did not know about the love\nThat we both could have given\nAnd now you've gone\nSo far away\nI hope I'll see you again someday\nBut if I don't, I hope I'll see you in heaven\nI was foolish in my younger days\nTo…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Hope I See You In Heaven (Bonus Track)+Larry Norman
2825,[],WAITING IN VAIN+Ivory Joe Hunter
2826,[],Circles+Thrice
2827,[],Turkish Delight+Epstein_Kraman
2828,['Your shining light will be my guide\nLeads me to a place where I don´t need to hide\nThe heavens open up the door\nWith dreams so innocent and pure\nYou are beautiful\nWithin the rays of light\nYou are beautiful\nWithout the jewels of life\nLet your spirit capture me\nMy love is blind\nYou are beautiful within\nYou are beautiful without\nYou are beautiful within\nYou are beautiful tonight\nIn amongst the rays of light\nYour silouette it shines\nYou´re an angel you are free\nLet your spirit baptise me\nAnd elevate my mind\nYou are beautiful\nWithin the rays of light\nYou are beautiful\nWithout the jewels of life\nLet your spirit capture me\nMy love is blind\nYou are beautiful within\nYou are beautiful without\nYou are beautiful within\nYou are beautiful\nWithin the rays of light\nYou are beautiful…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Beautiful+Matt Darey Feat. Marcella Woods
2829,"[""I need me a destination\nI ain't the kinda cat's gon' just jump in his car an' drive\nI'm usin' my transportation\nSo then when am I going to arrive?\nAnd I guess it's just\nThe American in me\nAnd I guess it's just\nThe way I'm apt to be\nAnd I guess it's just\nThey're stoppin' me out on the freeway\n'n they ask of me what I do and where I'm bound\nI used to get a lot more leeway\nHey, well, now I get a lot more down\nThe off ramp backed up miles today\nAnd the carbon fumes\nWere drifting towards the sky\nThe sky began to cry…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The American In Me+Steve Forbert
2830,"[""Don't know why I still slept on my side of the bed\nThe emptiness when you were gone kept ringing in my head\nTold myself I really had to move along now\nStop regretting all the things I left unsaid, yeah yeah\nSo I tore up your letters\nTook your picture off my wall\nI deleted your number, it was too hard not to call\nFelt a little better, told myself I'd be fine\nGot to live for the good times up ahead, yeah yeah\nCause everywhere I go\nThere's a love song that reminds me of you\nAnd even though I knew I had to be strong\nI was still not over you\nCause I still believe and I could see how there's nothing left of you and me\nThat time is over\nCause I'm so not over you\nAll my friends try to tell me better find somebody new\nWhy waste time being lonely when there's nothing…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",So Not Over You (Sirius Session)+Simply Red
2831,"[""On the telephone all morning\nIt's been a while since I talked to you\nYour voice's transferred sweet\nI wish forever I could talk to you\nof course I blame that guy Tom\nI'm sure he talked you into doing it\nAlthough I'm sorry he's dead\nWhen you go to him I kill him again...\nAnd again...and again...\nkeep trying that tapes and records\nI thought you loved them over anything\nThis conversation's hard for me and stupid\nBut we had to do it\nyou drove your car into a moving train\nYou held eachother hand…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Egg Hit And Jack Too+GRANDADDY
2832,"[""Yeah, woke up this morning, 'twixt midnight and day\nYeah, woke up this morning gal, 'twixt midnight and day\nYes, I reached over to the pillow where my good gal used to lay\nI know I'm not good‑lookin', my teeth don't shine like pearls\nYeah, I'm not good‑lookin', teeth don't shine like pearls\nYeah, so glad good looks don't take you through this world\nYeah, beside my jumpin' mama, I'm her overhaul\nYeah, beside my jumpin' mama, I'm her overhaul\nYeah, my gal done quit me, god knows she had it all\nYeah, I'm gonna tell you mama, lord god I'll tell you true\nYeah, gonna tell you mama, lord I'll tell you true\nWell if you don't want me, it's a cinch I don't want you\nYeah, you ever…\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Barbecue Blues+John Hammond
2833,"[""I would kill to taste the bricks\nOf a city not quite so routine, so routine\nSee me breaking, see me fall\nBut we're still stuck in these walls\nSee me breaking, see me fall\nSo it's deathbeds for us all\nBut I can't...\nI will bear the chains once more\nTo be underground with your mercy\nTonight I'll escape the pavement and the...\nNow the city has gone under\nAnd my streets are so much colder\nThan white lines in deserts passing us by\nSee me breakin', see me fall\nSee me breakin'\nSee me fall into your...\nI will bear the chains once more\nTo be underground your mercy\nTonight I'll escape the pavement and the floor\n(Floor--we're stuck)\nBut we're still stuck in these walls\n(Walls I saw)\nSo it's deathbeds for us all\nWhite lines\n(White lines)\nAcross our map\n(White lines)\nAcross your…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",White Lines+My American Heart
2834,[],Something for Wolfgang Amadeus+Larry Coryell
2835,"[""If this is the way it's going to be\nThen I am so sure\nThat life is lost\nIt's only thrill and it's tomorrow\nI can't see your face\ncause I'm a looking at\nI can't see your face\ncause I'm a looking at you\nThe way you walk\nThe way you step on through\nThe way you do\nAll the things you do\nThe way you walk\nThe way you step on through\nI can't tell truth\nMy shadow\nMy shadow\nMy shadow\nMy shadow is stuck\nIt's like the darkness\nAll you ever seem to be\nAnd nightmares only\nmake you a memory\nI can't see your face\ncause I'm a looking at\nI can't see your face\ncause I'm a looking at you\nThe way you walk\nThe way you step on through\nThe…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",My Shadow+Jay Reatard
2836,"[""Here, a little sympathy, for you to waste on me I know you're faking it, but that's OK\nAnd I\nDon't want to drag it out\nDon't want to bring you down\nI never wanted it to end this way\nEven if I wanted to\nI don't think that I did to you\nThere's nothing I can say or do to make you feel alive again\nHere, a little jealousy, I hope you think of me\nHope you wonder where I sleep at night\nCause I feel like I'm inside out\nYou got me upside down\nMaybe I was holding on too tight\nEven if I wanted to\nI don't think that I did to you\nThere's nothing I can say or do to make you feel alive again\nSo don't you say goodbye to me\nJust turn your back away and leave\nAnd if you're lucky I will be your last regret your only friend\nThe two of us we dream like one\nThe two of us\nThe two of…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Inside Out+Yellowcard
2837,"[""Down on your fever with a Razor Burn\nCan never tell you're a bleeder when you're innocent\nAnd it's a new resolution for a miracle\nYou've got a poor constitution and you're letting go\nOh that's you\nYou're always needing proof\nYou're waiting for the dark\nTo watch me fall apart\nAnd nothing gets you high\nOh you\nYou're waiting for the dark\nYou're down before the start\nAnd everything's a sign\nTo you\nFrozen believer with a Razor Burn\nOh just a casual deceiver and you'll never learn\nThat the one revolution is to know your name\nAnd that the death of confusion is to see His face\nOh that's you\nYou're always needing proof\nYou're waiting for the dark\nTo watch me fall apart\nAnd nothing gets you high\nOh you\nYou're waiting for the dark\nYou're down before the start\nAnd everything's…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Razor Burn+The Awakening
2838,[],In The End+Ava Mea
2839,[],BUCKTOWN+Smif-n-Wessun
2840,[],Dibujando primaveras+Despistaos
2841,"[""How does someone with nothing end\nUp with so much to show for it\nAll kinds of people, places, and things,\nYour cheap doormats and decorations\nAnd to think it was all just a dream,\nOne fantastic hallucination\nKeep on polishing your golden\nWall of trophies and self portraits\nWe'll just smile and wait till he knocks off\nYour designer rose colored glasses\nAnd you'll see what we see nothing but\nOld dust, peeled paint, and broken glasses\nA simple imprint imagined\nI was the hill we walked\nI was the…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Connjur+School Of Seven Bells
2842,"[""Handle it, handle it\nYou know, motherfuckers need to have some weed etiquette\nTrue, true\nYou see, motherfuckers try to come up and bogard your weed\nAt the club, and they don't want to share theirs\nCan I get a hit of your weed [Repeats]\nYou know I hate it when I roll a joint and give it to somebody\nWho ain't got weed but they want to be up in the party\nLaughing and giggling, sipping on a Heinie\nSon you need a Tic Tac your breath is gonna blind me\nTalking about you want to hit, spitting in my eardrum\nOh you new in the cypher, step to the rear son\nStill they manage to hit it, and put they grip on it\nThat's when they wet the tip and put they lips on it\nThen when you get it, forget it, it's been wetted\nWho gonna hit it now, not me, you got me\nThinking about…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Can I Get A Hit+Cypress Hill
2843,[],Ebony Variations+Audience
2844,[],Control (MÃ¤rtini BrÃ¶s Remix)+Artist Unknown
2845,[],Love At The Door+Nick Heyward
2846,['Stony and grey is the whore\nAnd long are the days in the morgue\nWhere god is a wall\nWhere god is a wall to look upon\nLegions and hordes\nThe seas have been torn\nAnd buildings remain where they fall\nAnd I solemnly walk\nThrough legions and hordes\nA dark mass of infidels\nLong is the howl at the end\nA cry from the tail echoing\nAnd fools reverberate\nAnd fools reverberate and carry on\nWhat have they done to…\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Legions+Antimatter
2847,[],Lust For Power+Chainsaw
2848,"[""I love you to death, I love you to death\nI love you to death oh ba-aby\n'Til there's nothing left, I'll love you to death\nI - love - you\nI love you to death, I love you to death\nI love you to death oh ba-aby\n'Til you're out of breathe, I'll love you to death\nI - need - you\nWhen your lips get close to mi-hine\nKnow the heat will drive you crazy\nI'm gonna make that body mine\nThe way you move is so amazing\nI-yi-yi-yi'm loving you\nI-yi-yi-yi'm wanting you-ou\nI-yi-yi-yi'll move all over you\nOWW!\nI love you to death, I love you to death\nI love you to death oh ba-aby\nI will never stop, 'til you reach the top\nI - love - you\nI love you to death, I love you to death\nI love you to death oh ba-aby\nLove me 'til the end, then we'll love again\nI - love - you\nI feel the people…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Love You to Death+Village People
2849,"[""Let's talk it over baby 'fore we start\nI heard about the way you overdo your part\nDon't you lie to me, please don't you lie to me\nWell, it makes me mad and I get evil as a man can be\nI'll be with you baby 'till the cows come home\nBut don't ever let me catch you getting down wrong\nNow don't you lie to me, please don't you lie to me\nWell, it makes me mad and I get evil as a man can be, yes, yes\nWell, here's a proposition I'll give to you\nI'll give you all my jelly, baby, give me yours too\nBut don't you lie to me, please don't you lie to me\nBecause it makes me mad, I get evil as a man can be\nThere's two kinda people, Brownie just can't stand\nThat's a lyin' woman, double crossing man\nDon't you lie to me, please don't you lie to me\nWell, it makes me mad and I…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You Don't Know+Sonny Terry / Brownie McGhee
2850,[],The Fox And The Bee+The Duhks
2851,[],Vuelvo siempre+Francisco BochatÃ³n
2852,"[""The train is comin' at six -oh - five\nAnd I'll be gettin' on it to take a long ride\nBack to an apartment so empty inside\nWith loneliness the only thing that's waiting\nI bought my ticket today\nI just paid for one way\nThe price was too high for returning\nI have spent all my love\nGetting none in return\nI bought a ticket to nowhere today\nAnd I still hear her voice\nAs it rings in my brain\nTelling me she's in love\nOh, yes, well, really\nThat she's been hurt before\nThat's what first love is for\nBut now she's found the kind of love\nThat she's been needing\nShe's standing there so shy\nFeeling nothing inside\nNot seeing the pain my eyes are trying to hide\nFor her, it was fun, but it's all said and done\nNo love left in the silence of goodbye\nAnd I still hear her voice\nAs it…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Ticket To Nowhere+Kenny Rogers
2853,[],Soul Triilogy III (Album Version)+Chuckii Booker
2854,['Hay payasos con sonrisas de colores\nQue se ríen pa ocultar cuánto les duele\nTrapecistas con corbata y de señores\nY bufones como plagas en la tele\nEn el circo lo que aburre te entretiene\nHay perritos dando saltos como bobos\nY elefantes dirigiendo ministerios\nSicarios con simpáticos apodos\nAcrobatas de moto y cementerio\nEn el circo si no mata es un remedio\nMimos sin libertad\nEl alma muere si eres marioneta\nCirco de soledad\nLa crisis jubiló a otro poeta\nVerdades que traen trampa en la maleta\nPersonajes que aman tanto al proletario\nQue se vuelven magos y los multiplican\nJoroba como buenos dromedarios\nPa ocultar lo que el domingo purifican\nEn el circo si estás cerca te salpican\nSiempre habrá un buen domador pal que se deje\nY arlequines que se presten pa comprarlos…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind'],Soledad+Circo
2855,[],Zamba MalatÃ³+Susana Baca
2856,[],Bark+Ryuji Takeuchi
2857,[],The Way Love Is+Captain Hollywood Project
2858,[],Electronic love machine+Ultraviolet
2859,"['From the tears and the pain and the fears and the rain.\nFrom the dark to the light you were once shining bright.\nPut your hand in my hand.\nPut your hand in my hand.\nLet me show you the way\nPut your hand in my hand.\nLet me show you the way\nAnd you will understand.\nI will show you the way.\nPut your hand in my hand\nLet me show you the way\nAnd you will understand\nI will show you the way\nI will show you the way\nFrom the tears and the pain and the fears and the rain.\nFrom the dark to the light you were once shining bright.\nPut your hand in my hand,\nPut your hand in my hand\nLet me show you the way.\nPut your hand in my hand\nLet me show you the way\nAnd you will understand\nI will show you the way.\nFrom the tears and the pain and the fears and the rain.…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",The Way (Put Your Hand In My Hand)+Divine Inspiration
2860,[],Se Acabaron Las Caricias (Album Version)+Alacranes Musical
2861,"[""This great cold steel that bars the way inside\nWas molten when the blacksmith was still living\nThis dead heavy door that's oak by oak\nAnd all the way across is unforgiving\nThe inscription tall on that pristine wall behind the steel so rusted\nSays, 'Love remains to break the chains of those who would dare to trust it'\nMeet me here any night there's a secret church\nThat's gathered by these gates of steel\nA gathering of refugees enough to feel\nThat we're warm inside with our candles in the wind\nWe're standing on the outside of these walls alone\nThe secret church feels taller than cathedral stone\nThe doors may be locked but they're just doors\nCome be welcomed into so much more\nCome be welcomed into so much more\nThen the wind turned strong when the gathering…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",The Secret+Cathedral
2862,[],Freedom (feat. Craig Smart)+Tristan Garner
2863,"[""Along the highway\nAnd the graveyard lines\nHave mercy on the devil\nHe's a friend of mine\nSometimes\nDancing this phantom up\nAnd down my spine\nHave mercy on the devil\nHe's a friend of mine\nSometimes sometimes sometimes\nWe are living this suicide\nIf god…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Living is Suicide+Dax Riggs
2864,[],5g+Bruford
2865,"[""I've tried moonlight and roses whispers and wine\nTo show you how I feel but I fall short each time\nI guess there's only one way to say what I mean\nYou're only my everything\nYou're the one I think about everything I can't do without\nDay and night every dream I dream of you\nIn my arms there can be no doubt my words are true\nCan't you see what you mean to me you're only my everything\n[ Guitar ]\nMy heart slipped off my sleeve right into…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",You're Only My Everything+George Ducas
2866,"[""What is that in the stereo\nThat's Acey/A.C. - Automatic Control\nWhat is that in the stereo\nAhh, that's Acey/A.C. - Automatic Control\nI can leap over a buildin' with the greatest of ease\nGet up and rock the party like you wouldn't believe\nGet everybody goin' they'll be gone with the wind\nGo all around the world come back and do it again\nI can really rip a rapper for whatever it's worth\nAndduce you to the greatest show on earth\nOh, it's beautiful, isn't it? I had it since birth\nAnd it feels so incredible when I'm puttin' in work\nIt's like I'm headed for heights, I'm ready to fight\nThey said it be light, they said it be bright\nI said, am I right, now what's the use of rockin' my boat\nWell, any way you rock it, I'ma keep it afloat\nIt's like I fly in the ocean,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Disengaged+Fuel
2867,"[""Walk out\nThrough the rain\nWhere the sound of your own footsteps\nSpeak a change\nWhen we take our refuge\nIn our higher place\nBut somewhere no one knows\nWe'll meet it face to face\nBreaking (Breaking)\nThe curfew\nWalking (Walking)\nWhere we want to\nDodging (Dodging)\nThe big lights upon the wall\nStand tall\nStand up\nDon't slip away\nThought they had you tied and beaten\nNot today\nWhen someone tries to tell you\nThat I was never here\nOr our love is obselete\nTurn away, stand clear\nBreaking (Breaking)\nThe curfew\nWalking (Walking)\nWhere we want to\nDodging (Dodging)\nThe big lights upon the wall\nStand tall\nOh oh oh\nOh oh oh\nLook out\nDon't walk away\nYou could have been that finest hour\nBreak the chains\nWe're the ones who feed\nThe winds that blow again\nThe screams behind the barricade\nStop…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Breaking Curfew+Red Rider
2868,[],Every Hour+Hoodys
2869,"[""Qui di nuovo qui\nIo contro il tempo\nSon qui\nE ancora canto\nPer chi?\nCanto per chi?\nChi mi ha tradita\nE poi ripresa\nChi mi ha lasciata troppe volte\nChi mi ha offesa\nHo il pianto nel cuore\nMa resto qui\nTestarda me\nE canto per te\nMalinconia\nTi canto rabbia\nPazzia\nAncora mi invento per me\nIo canto per me\nPotessi rifare il mio cammino fino a qui\nL'amore che ho dato riprenderei\nA te che ora sei così lontano lo darei\nRagazzo mio\nBambino mio\nPer te canterei\nE sarei…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Ancora+Mia Martini
2870,[],Mr. Samba+Bellini
2871,"[""How faces change like the seasons, and how I miss your spring.\nI tried to sleep through winter, but dead roses still have thorns.\nUp in flames you seemed to go, killed the love we'd yet to grow.\nYou looked so good as you turned away.\nI never quite believed it until I saw you pull your eyes out.\nI watched you burn, and…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",A Funeral For Dead Roses+Bloodlined Calligraphy
2872,[],She So Fine+Newcleus
2873,[],The Lament Of The Cherokee Reservation Indian+The Nashville Teens
2874,"[""I'm standing out in the street\nAs I turned the page that's when there was an outside view!\nThere's a television standing on the floor\nAnd I complain to Spoons see I hate another Saturday night\nI wanna come in cos I've got the blues\nAll and all this stuff this is an outside view\nOh, I'm running around\nOh, got my feet on the ground\nOh, you hear up again?\nNothing to do, there ain't nothing to gain, na!\nI can't cancel all on sad one school night\nSaid another girl a difference to me\nIt's such a…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Outside View+Eater
2875,[],The Touch Of Venus+Patrice Holloway
2876,"['Que fue lo que te sucedió\nCual fue la causa del error\nPorque te fuiste a otro lugar\nQuién fue la que te hizo cambiar\nNo vuelvas más, no quiero verte nunca más\nTe dí mi amor, te dí el calor\nTe dí toda mi pasión\nNo juegues con mi vida\nNo busques mi perdón\nTe dí mi amor, te dí el calor\nTe dí toda mi pasión\nNo juegues con mi vida\nNo busques mi perdón\nHas roto mi corazón\nJuré quererte hasta morir\npensé que no podía ocurrir\nYa ves no quiero continuar\nEn ti no puedo confiar …\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",NO VUELVAS+Roser
2877,"[""Baby, everything has fallen into place\nMy life is so exciting now I've got my space\nLike a splash of water on my face\nLately I'm doing what I can do to pleasure me\nI'm finding time to focus on my fantasies\nI'm satisfied in my own company\nI don't need your permission\nTo take this matter in my own two hands\n'Cause I'm holding my own\nGive or take a tear or two\nI'm holding my own\nNo matter what I put myself through\nLady, all we seem to do is talk about\nWe take apart and analyze our ins and outs\nHoney, I would rather do without\nNo-one to answer to\nI won't spend another lifetime begging you\n'Cause I'm holding my own\nGive…\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Holding My Own+The Darkness
2878,"[""Whoo, oh girl\nBlame it on the rain (yeah, yeah)\nBlame it on the stars (whoo)\nYou said you didn't need her\nYou told her good-bye (good-bye)\nYou sacrificed a good love\nTo satisfy your pride\nNow you wished that you should had her (had her)\nAnd you feel like such a fool\nYou let her walk away\nNow it just don't feel the same\nGotta blame it on something (gotta blame it on something)\nGotta blame it on something\nBlame it on the rain that was falling, falling\nBlame it on the stars that didn't shine that night\nWhatever you do, don't put the blame on you\nBlame it on the rain, yeah yeah\nYou can blame it on the rain\nShould've told her you were sorry (sorry) huh\nCould have said you were wrong\nBut no you couldn't do that, no, no\nYou had to prove you were strong ooh\nIf you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Blame It On The Rain+Milli Vanilli
2879,[],Bacano_ Brothercito!+Pyrolator
2880,"['Descripción\nTraducción del inglés-La palabra dama es un término de respeto para una niña o mujer, el equivalente de caballero. Una vez utilizado para describir solo a las mujeres de una clase o estatus social alto, el equivalente femenino de señor, ahora puede referirse a cualquier mujer adulta. Wikipedia (Inglés)\nVer descripción original']",Ladies & Gentleman+The Paradigm
2881,[],Deep Water+Amanda Ghost
2882,[],Canibal / CitaÃ§Ã£o Musical: Brincar De Ã�ndio+Ivete Sangalo
2883,[],You're Living In My Heart+Face II Face
2884,[],Sweet Little Angel+John Littlejohn
