,0_x,0_y
6346,"[""I'm thru with love,\nI'll never fall again.\nSaid I do to love,\nDon't ever call again.\nFor I must have you\nOr no one.\nThat's why I'm thru with love.\nI've locked my heart.\nI keep my feelings there.\nI have stopped my heart\nLike an icy frigidaire.\nFor I need to care for no one.\nThat's why I'm thru with love.\nWhy did you leave me\nTo think that you cared.\nYou didn't need me.\nYou have your share\nof slaves around you\nTo hound you and swear\nTheir deep devotion.…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I'm Through With Love+Lorez Alexandria
6347,[],Moussogbe+Bembeya Jazz National
6348,"[""We are outward bound for Kingston town\nWith a heave-o, haul!\nAnd we'll heave the old wheel round and round\nGood morning ladies all!\nAnd when we get to Kingston town\nWith a heave-o, haul!\nOh, 'tis there we'll drink and sorrow drown\nGood morning ladies all!\nThem girls down south are free and gay\nWith a heave-o, haul!\nWith them we'll spend our hard-earned pay\nGood morning ladies all!\nWe'll swing around, we'll have good fun\nWith a heave-o, haul!\nAnd soon we'll be back on the homeward run\nGood morning ladies all!\nAnd when we get to Bristol town\nWith a heave-o, haul!\nFor the very last time we'll waltz around…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Good Morning Ladies+Software
6349,[],Screw Tribute Song+Don Dinero_ Tito Grahmz
6350,[],Cordoba+Carlos Gardel
6351,"[""We goin' get to sinnin' tonight\nAnd when it's all said and done\nYou'll be beggin' me to spend the night\nLemme hear you say this is amazin' mazin'\nThat is amazin' mazin'\nThis is amazin' mazin'\nThis is amazin'\nThat is amazin' mazin'\nD-d-d-do it, purse it\nIt's that good fluid, it's soothin'\nThat shit it makes me high\nSo high, so high, so high\nI said it makes me high\nBring it over (yeah)send it over (yeah)\nIt ain't over till I say that it's over (come on)\nYou know you want it as bad as I do\nDon't want it you should be needin' this\nFeen'n this good shit\nI said it'll make you high\nRace me, shift it up to 5th gear\nDon't crash, oh no whoa\nDon't crash it, get to me safely\nBoy catch me-I'm so high so high so high\nI said it makes me high\nBring it over…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Tonight+Christina Milian
6352,"[""I pass through noise and silence, I walk alone\nIt's a beautiful day, it's raining and it's cold\nReflected onto the wet pavement, can you see what I see?\nThe trembling image of my eyes that are still free\nI pass through noise and silence, I walk alone\nIt's a beautiful day, it's raining and it's cold\nReflected onto the wet pavement, can you see what I see?\nThe trembling image of my eyes that are still free\nAnd they say silver, I choose gold\nI'm not afraid to be alone\nSomeone will judge his gentle soul\nLet the boy cry and he will know\nAnd they say silver, I choose gold, whoahh\nI've never done as I've been told, whoa-oh-oh-oh\nAnd they say silver, I choose gold, whoahh\nI've never done as I've been told, whoa-oh-oh-oh\nAnd they say silver, I choose gold, whoahh…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Let A Boy Cry+Gala
6353,[],Early Morning Rain+Kingston Trio
6354,"[""It's been a long road we've walked together\nSomehow we made it through this crazy year\nPeople were talking, we didn't listen\nThey tried to hold us back but we're still here\nThey said that like two falling stars we would go down fading fast\nBut no one could put out the light when we knew it would last\nDays go by and you're still by my side\nWith all we've been through you're the one thing that's true in my life\nDays go by - you're sure as the sun will rise\nBeing together we only get better with time\nAs days go by\nI know that nothing could come between us\nWhen love is real it never goes away\nAnd nobody could shake us or brake us from what we both could see\nAnd now we look back on the past full of beautiful memories\nDays go by and you're still by my side\nWith…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Days Go By+Glenn Lyse
6355,"[""There's a memory of how we used to be\nThat I can see through the flames\nI am hypnotized as I fantasize\nForgetting lies and pain\nBut I can't go back\nThe ashes call my name\nPouring the fuel, fanning the flames\nBreaking the habit and melting the chains\nEmbracing the fear, chasing the fight\nThe glow of the fire will light up the night\nThe bridges are burning, the heat's on my face\nMaking the past an unreachable place\nPouring the fuel, fanning the flames\nI know, this is the point of no return\nIt's uncontrollable\nSuch a beautiful desire\nThere's something sinister about the way it hurts\nWhen I watch it burn\nBecause I can't go back\nThe ashes call my name\nPouring the fuel, fanning the flames…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Habit+Fuel
6356,"['The polluted face of life hiding in black clouds unknowingly killing you, killing me.\nHis filthy hands, are wrapped around our trusting throats but the last thing that we need is another Liar breathing the fire\nSuffocate, of death down below.\nSuffering in solitude as your last breath slips away\nWith no one ever knowing\nFrom the last generation\nTurning their backs to the truth, to the new…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Suffocate+First Blood
6357,[],Lisbon Antiqua+The Three Suns
6358,"[""I used to think it was all in the drink\nIt mad ehim the way that he was\nHe swore he'd change, poured it all down the drain\nAnd finally he'd given it up\nBut tonight in the kitchen\nI sat there and listened\nTo words he could never take back\nI didn't see no Jack or Jim Beam\nHe was drinking his coffee black.\nOh, I wish he'd been drinkin' whiskey\nWhen he told me he didn't love me\nBut he was stone cold sober\nHe meant what he said\nAnd h edid what he did\n'Cause in his heart it was already over\nThe truth doesn't lie\nSo I can't deny it like I've always done before\nOh, I wish he'd been drinkin' whiskey\nWhen he told me he didn't love me no more.\nHe used to come home drunk to the bone\nAfter he'd stayed out all night\nHe'd start slammin' doors and pacin' the floors\nAnd we'd…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Wish He'd Been Drinkin' Whiskey+Terri Clark
6359,[],Shake It In The Uh-Huh+Elliott The Letter Ostrich
6360,"[""Zu Asche, zu Staub\nDem Licht geraubt\nDoch noch nicht jetzt\nWunder warten bis zuletzt\nOzean der Zeit\nEwiges Gesetz\nZu Asche, zu Staub\nZu Asche\nDoch noch nicht jetzt\nZu Asche, zu Staub\nDem Licht geraubt\nDoch noch nicht jetzt\nWunder warten\nDoch noch nicht jetzt\nWunder warten bis zuletzt\nEs ist doch nur ein Traum\nDas bloße Haschen nach dem Wind\nWer weiß es schon genau?\nDie Uhr an deiner Wand\nSie ist gefüllt mit Sand\nLeg deine Hand in mein'\nUnd lass uns ewig sein\nDu triffst nun deine Wahl\nUnd wirfst uns zwischen Glück und Qual\nDoch kann ich dir verzeihen\nDu bist dem Tod so nah\nUnd doch dein Blick so klar\nErkenne mich, ich bin bereit\nUnd such mir die Unsterblichkeit\nEs ist doch nur ein Traum\nDas bloße Haschen nach dem Wind\nWer weiß…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Staub+Das Ich
6361,[],Non Pentirti Dopo+Mia Martini
6362,[],Non Non Non+Rachid Taha
6363,[],Manzanillo+Charanga de la 4
6364,"[""It's over now\nIt's over now\nSo it's over now\nIt's over now\nI must be dreamin, this can't be real\nand I now i know that there's a God somewhere\nCause when i called you answered my prayer\nyou have takin away my pain\nSomeway and some how\nIt's over now, the storm is over now\nIt's over now\nUm...no more tossing and turning in the middle of the night ya'll\nIt's over now\nNo more fillin that something ain't right ya'll\nSo it's over now\nand i don't have to walk wit my head hanging down..no\nIt's over now\ncause my feet is on solid ground...oh\nthen you lifted my burden off my shoulder and you didn't walk away when you came closer.\nYou have takin away my…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",It's Over Now+Deitrick Haddon
6365,[],I'm The Leader Of The Gang (LP Version)+Brownsville Station
6366,"[""Don't you know that we're the lucky one's\nAlways laughing, always having fun\nBut there's one thing that I need and\nIt can't wait until the weekend\nLet's make plans for later on, yeah, yeah\nI got the time and place\nYeah, yeah\nAnd it ain't too far away\nEverybody's coming over\nCome on and put that record on, yeah\nTurn it up a little more if your not dancing\nThen there's something wrong\nPut that record on\nThere's one way to get the feeling right\nSpend all my money on good times tonight\nSo won't you put your finest clothes on\nStay and drink until its all gone\nTie your dancing shoes up tight, yeah, yeah\nI got the time and place\nYeah, yeah\nAnd it ain't to far away\nEverybody's coming over\nCome on and put that record on, yeah\nWe both know that I cant dance\nBut I'm so glad…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",The Lucky Ones+Pride Tiger
6367,"[""The moment I saw you,\nMy heart knew it was forever\nYou touched me\nAnd I swear I vowed then and there that I'd never\nNo I'd never want somebody else to hold me\nLet another's arms enfold me\nNever ever\nWant nobody but you\nAnd then you kissed me and whispered tenderly\nDarling I love you, I love you, I love you\nAnd I knew we were born to be together\nWe were born to be together\nBaby, we were born to be together\nI never said a word, but I know you heard me sighin'\nYou held me to your heart\nAnd I almost started cryin'\nAlmost cryin'\nBaby, I'm so glad you found me\nKeep your lovin' arms around me\nSay you want me just the…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Born To Be Together+The Ronettes
6368,[],No+Rey Ruiz
6369,"[""Peace love ecstacy\nUnity respect\nI'm getting tired and i'm sweaty,\nBut i still want too touch you if you let me.\nBecause we hugged a few times\nIt was special\nAnd we'll be working all night cause its pumping.\nAnd you were special\nMy hand slipped into your hand,\nAnd it was awesome\nAnd you were special.\nPeace love ecstacy unity respect\nI'm getting tired and i'm sweaty,\nBut i still want too touch you if you let me.\nBecause…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Sweaty+Muscles
6370,[],Punk Rock Guilt+Critters Buggin
6371,[],No Shape No Form+Thunderclap Newman Featuring Zoot Money
6372,[],Sonriendo-Despidiendo+Raul Porchetto
6373,"[""You know that\nI'm in love with you\nBut you play your games\n'Cause you say love has brought you pain\nGiving my love to you now\nThat's all I wanna do\nIs give my love to you now\nI'll always be true\nI, I don't care\n'Bout how long you've been wrong\nJust take your time\nYou will find love can be so kind\nI'm giving my love to you now\nThat's all I wanna do\nIs give me love to you now\nI'll always be true\nI'm in love, so in love with you\nI'm in love, so in love with you\nI'm in love, so in love with you\nI'm in love, so in love with you\nI'm giving my love to you now\nThat's all I wanna do\nIs give me love to you now\nI'll always be true\nAnd I'm giving my (giving my love)\nAll of my love (giving my love)\nMy sweet, sweet, sweet (my love)\nSweet love to you now\nI'm (giving my love)\nI'm…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Give My Love To You+Cheryl Lynn
6374,[],I Understand (1958)+Gene Allison
6375,['I have been\nWallowing in\nSide the darkest hour\nI have been\nWallowing in\nSide the darkest hour\nI have been\nWallowing in\nSide the darkest hour\nI have been\nWallowing in\nSide the darkest hour\nI have been\nWallowing in\nSide the darkest hour\nI have been\nWallowing in\nSide the darkest hour\nForever conceal\nUntil you reveal\nThe magnitude of your power\nForever conceal\nUntil you reveal\nThe magnitude of your power\nForever conceal\nUntil you reveal\nThe magnitude of your power\nAlong the wide\nOf…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Darkest Hour+Megafaun
6376,"[""Strollin' on, strollin' on\nStrollin' along with my girl\nHolding her by her hand\nSee it's a feelin'\nWhich you've gotta experience for yourself\nLord it's a feelin' you have\nWhen you're strollin' along with your girl\nThinking of things\nOf things gone long by\nAll the times we spend\nWhen we're strollin' along together\nYes I'm strollin' on\nYes I'm strollin' on\n[Chorus]\nStrolling with my girl\nHolding her by, holding her by her hand\nStrollin' on on on, yeah oh yeah\n[Chorus]\nSee in the country\nFlowers, the cool breeze\nThe wind in her hair\nSeems so sweet to…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Strollin' On+Maxi Priest
6377,[],Pet Rock+Major Matt Mason Usa
6378,['Colors on the inside\nTwenty years ago\nI remember every word you said\nI remember the times\nThe promise we made\nAnd the reasons you gave me\nTo take it away\nColors on the inside\nGetting in the way\nI believed in every word you said\nIm…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch'],Colors On The Inside+Breaking Pangaea
6379,"[""You know love makes the world go round\nAnd love, baby makes the seesaws go up and down\nAnd it makes trees grow tall\nAnd the most important thing of all\nIt makes a boy and girl, oh\nSay they feel so fine, now (feel so fine)\nWithout love flowers wouldn't grow in the spring\nAnd without spring, yeah the birdies just couldn't sing\nEverybody needs love\n[1: And 2: Just] to watch the twinkling stars above\nIt makes a boy and girl, [1: yeah 2: oh]\nSay they feel so fine, now (feel so fine)\nOh... love makes you cry, now\nThat goes for Billy, Sherry, Bobby and…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Love Makes The World Go Round+Deon Jackson
6380,"[""He rises with the air\nHe doesn't have a care\nThe southern wind is warm in his hair\nBreathless at the sight\nThe mountains on his right are crimson\nAs the sunlight's fading\nSilver sisters fill the horizon\nThe cream of autumn's violet skies\nAt dusk the land will quietly shed its disguise\nAs both moons rise\nFeigning surprise at their meeting of eyes\nHe has to talk to someone\nHas to talk to someone\nHe's choking with emotion but there's nothing to say\nThere's nothing to say\nNothing to say\nBelow me on the land\nThe tide of silver sand\nStretches at the shade of my hand\nAn eyesore in the dust\nThe carcsses of rust\nAre laughing at the careless parking\nEye to eye aglow with horizon\nTime to fly away for a while\nChase my shadow over the valley below\nI soar alone\nOur crumbling…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Soar+The Chills
6381,[],The big nono+The LK
6382,['On s’est connu c’était si simple on n’avait qu’à se regarder\nOn discutait et sans contrainte elle devinait toutes mes pensées\nÉtait encore sur l’banc d’école moi j’travaillais dans la shop\nPour lui offrir des babioles et si y’en reste m’acheter des clopes\nTa la li lam da li lam da li lam Ta la li lam da li lam da li lam\nQuand on allait au belvédère jeter un coup d’œil sur le quartier\nOn s’assoyait sur l’siège arrière souvent pour y batifoler\nJ’revoie les roues dans la terre du sentier de printemps\nOn aurait dit un chemin de fer abandonné à ses amants\nTa la li lam da li lam da li lam Ta la li lam da li lam da li lam\nOn s’est aimé de bonne guerre on s’est aimé tendrement\nParfois comme une rivière parfois comme un étang\nEt maintenant aujourd’hui j’sais…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Notre histoire+David Jalbert
6383,[],Brazil+Billy Vaughn And His Orchestra
6384,"[""Framed hands make the moon come down\nI'm sick of my plans\nTired of waiting around\nI can't try 'cause I know that you need somebody tonight\nSomething to lose\nI'm waiting for a sign\nSomething to lose\nYou're always looking down from a picture frame\nIt's sickening how we just get in eachother's way\nI can't try 'cause I know that you need somebody tonight\nSomething to lose\nI'm waiting for a sign\nSomething to lose\nWell, I can't be…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Something To Lose+Heatmiser
6385,[],Calling to Heaven+David Saylor
6386,"[""OOh Maria\nJ'aimerais être le Christ sur la croix\nInfidèle je mérite d'être pendu\nà ton collier d'argent\nJ'attendrai religieusement\nQue la souffrance afflige\nà mon corps en age\nDes crises de vertiges\nAu dessus du corsage\nEt quand craqueront mes phalanges\nAlors je serai perdu\nEt en saut de l'ange\nJe plongerai dans l'inconnu\nOOh Nadya\nJ'aimerais être la main de Fatima\nInfidèle je mérite d'être pendu\nà ton collier d'argent\nLà j'attendrai religieusement\nQue tu te recouvres d'un voile\nPour faire naître le mirage\nEt dans l'obscurité\nJe parcourerais les dunes en ermitage\nSentant sous mes phalanges\nLe duvet qui se hérisse\nJ'irai jusqu'au sommet\nEmbrasser l'oasis\nOOh Rebecca\nJ'aimerais être…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Samba Do Jerusalem+Java
6387,[],Outcast+Roine Stolt
6388,[],Take Me Higher+Kathy Troccoli
6389,[],Eye Need 2 No [Single Version]+Switches
6390,[],Groovin'+Winston Groovy
6391,[],Gartan Mother's Lullaby+Linda Arnold
6392,"[""Invaders of the heart\nAre messin' with my mind\nInvaders of the heart\nCan make your heart blind\nInvaders of the heart\nAre drivin' me insane\nInvaders of the heart\nAre playin' with my brain\nI can't see anymore\nNow I've gotten tunnel vision\nI can't be anyone\nI just got no direction\nI can't see anything\nBut I don't need glasses on\nI can't think anymore\nI'm just a nervous wreck\nInvaders of the heart\nAre messin' with my mind\nInvaders of the heart\nCan make your heart blind\nInvaders of the heart\nAre drivin' me insane\nInvaders of the heart\nAre playin' with my brain\nI can't see anymore\nAlways buckle under pressure\nI can't be anyone\nThe slightest thing will set me off\nI can't feel anything\nI'm on pins and I'm on needles\nI can't think anymore\nI've lost my appetite\nInvaders of the…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Invaders Of The Heart+Cheap Trick
6393,"[""Gotta go, I hope you're ready 'cause\nTake a look outside\nDon't mind the weather girl\nLet's take a ride\nGetaway, we'll leave the city folk\nThey'll have to say\nDon't have to pack a thing\nJust get away\nGotta go\nGetaway\nTake a look at that deep blue sea\nDon't you think it looks great?\nNot a cloud you can see in the sky\nAnd the sun won't wait\nI believe that the time is right\nDon't ever slip away\nInstead of dreaming about tomorrow\nYou can live today\nIf we get away\nI know a little place\nNot far from town\nGotta go, a kind of pretty place\nThree up, two down\nGetaway, I think if ever you\nDecide to say\nWell I know it's gonna be because\nWe got away\nGot away\nGet away\nGotta go\nGet away\nGot away\nGet away\nGotta go\nGet away\nGotta go\nI know a little place\nNot far from town\nGotta go, a kind of…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Getaway+Georgie Fame
6394,"[""There's nothing I can say, nothing I can say,\nThe words would never leave me,\nAnd nothing I can do, nothing I can do,\nI'm staring at the ceiling,\nJust see another light, see another light,\nCome at me from somewhere,\nAnd I won't look away, I won't look away,\nI will try to go there,\nAll of the ways that I have tried to understand,\nHave taken me further from the place that I have been,\nAnd maybe the reason I have strayed so far from home,\nIs I have insisted on traveling alone,\nThe silver and the gold, silver and the gold,\nAre laying here beside me,\nAnd this is getting old, this is getting old,\nCause they will never find me,\nWill you come around, will you come around?\nCome around and find me,\nAnd take me by the hand, take me by the hand,\nAnd walk along beside me,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Traveling alone+Sherwood
6395,"['EEEERRRAH\nGO!\nOH!\nThis is a blood-bound brotherhood,\nNothing can take this away.\nNo hate can come between us,\nNo distance can separate.\nThrough the years I\'m looking back without an ounce of regret.\nThese times we shared together\nI know we\'ll never forget.\nNo regrets.\nNever look back.\nIn His Name.\nBound by Blood.\nBound by Blood!!\n""From the East Coast of New Zealand to South Australia and\nWorldwide, flying this banner high, proclaiming a message of hope to…\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Bound By Blood+Saving Grace
6396,[],Loam+Psilodump
6397,"[""I must have known I was healing tonight\nI must have known I'll taste things that go lies\nI must have have known\nI'll close my eyes\nAnd don't say no\nI must have known all that happens all the time\nI must have known not so happy my…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",So Long+Sissy
6398,"['I took a ride on a February morning,\nJust getting over it and dealing with the mourning,\nI started thinking out loud: I\'m so sick and tired of being sick and tired,\nMy baby\'s flying off the edge of the road,\nShe\'s saying, ""I\'m so sorry about that note"",\nThat left me all alone,\nBut I\'m so sick and tired of being sick and tired\nSomebody turn the lights on,\nSomebody tell me what\'s wrong,\nI\'d be lying if I told you,\nLosing you was something I could handle,\nSomebody turn the lights on,\nSomebody tell me how long,\nAll this darkness will surround you,\nCause I\'m burning for you,\nBurning like a candle\nSeven days since I\'ve seen your face,\nSeven nights I have laid to waste,\nI\'m burning out now,\nI\'m sick and tired of being sick and tired,\nI know we\'re hanging at the end…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Candle (Sick And Tired)+The White Tie Affair
6399,[],Embrace the Sound (1999)+Armchair Martian
6400,[],Workin' It Out (Album Version)+Daryle Singletary
6401,[],Sekstyle+Feadz
6402,[],Believe Me (LP Version)+The Souther-Hillman-Furay Band
6403,[],SWALK+Mikey Dread
6404,"[""I am from Bosnia, take me to America\nI really want to see Statue of Liberty\nI can no longer wait, take me to United States\nTake me to Golden Gate, I will assimilate\nThe grass is always greener in neighbour's court-yard\nI wish to leave this nightmare go to a promised land\nPlease, take me to your leader, I want my green card\nI want to fly over like a rocket from the Balkans\nI want to start all over and turn a new page\nForget this dreadful story, escape the stone age\nI'm waiting for a chance to get out of the cage\nI feel like a slave on a minimal wage\nI am from Bosnia, take me to America\nI really want to see Statue of Liberty\nI can no longer wait, take me to United States\nTake me to Golden Gate, I will assimilate\nOne day when you reach the end\nOne day you will…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",End+These United States
6405,[],Tonight+Terje Lie
6406,"['Ouro Preto foi na nuvem transportada\nAgora não chovia ainda em Minas\nMas já a grande mão ali pousava\nA mão que moldaria nas colinas\nEu vi no ar brilhante a trajectória\nDas chuvas que trouxeram quantidade\nDe gestos, arquitectos da memória\nAos poucos pondo o rosto na cidade\nDe Ouro Preto, Ouro Preto\nO líquido suspira pela terra\nFormando gota a gota o casario\nAs formas que a paisagem não encerra\nSão corpos que na tarde acaricio\nEm Ouro Preto, Ouro Preto\nSentado na soleira desmaiado\nUni-me com a estátua que me beija\nA mão que me talhou, do aleijado\nSentou-me incandescente em sua…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Ouro Preto+SÃ©rgio Godinho
6407,"[""Time has come for us to pause\nAnd think of livin' as it was\nInto the future we must cross, must cross\nI'd like to go with you\nI'd like to go with you\nYou say I'm harder than a wall\nA marble shaft about to fall\nI love you dearer than them all\nThem all, so let me stay with you\nSo let me stay with you\nAnd as we walked into the day\nSkies of blue had turned to gray\nI might have not been clear to say, to say\nI never looked away\nI never looked away\nAnd though I'm feelin' you inside\nMy life is rollin' with the tide\nI'd like to see it be an open ride\nAlong with you, goin' along with you\nThe time we borrowed from ourselves…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Genesis+Jorma Kaukonen
6408,"[""Out of the tree of life I just picked me a plum\nYou came along and everything's startin' to hum\nStill, it's a real good bet, the best is yet to come\nBest is yet to come and babe, won't that be fine?\nYou think you've seen the sun, but you ain't seen it shine\nA-wait till the warm-up's underway\nWait till our lips have met\nAnd wait till you see that sunshine day\nYou ain't seen nothin' yet\nThe best is yet to come and babe, won't it be fine?\nBest is yet to come, come the day you're mine\nCome the day you're mine\nI'm gonna teach you to fly\nWe've only tasted the wine\nWe're gonna drain the cup dry\nWait till your charms are right for these arms to surround\nYou think you've flown before, but baby, you…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Best Is Yet to Come+Jon Lucien
6409,[],Multiplex+Turquoise
6410,[],Ancient Wing+Kerry Livgren
6411,[],Trademark (LP Version)+Mandy Barnett
6412,[],Bird Song - Earthbound Remix (Slow Version)+The Underwolves
6413,[],Stomping system+JS16
6414,"[""Sorry, sorry\nOh, so sorry\nUh-oh\nI ran all the home\nJust to say I'm sorry (sorry)\nWhat can I say\nI ran all the way\nYay, yay, yay\nI ran all the home\nJust to say I'm sorry (sorry)\nPlease let me stay\nI ran all the way\nYay, yay, yay\nAnd now I'm sorry, sorry, sorry\nI didn't mean to make you cry\nLet's make amends\nAfter all, we're more than friends\nYay, yay, yay\nI ran all the home\nJust to say I'm sorry (sorry)\nWhat can I say\nI ran all the way\nYay, yay, yay\nAnd now I'm sorry, sorry, sorry\nI didn't mean to make you cry\nLet's…\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Sorry+The Impalas
6415,[],Trace+Niraj Chag Featuring Melissa Baten
6416,[],Now That I've Lost You+Eldridge Holmes
6417,"[""It'll catch you by surprise\nAnd have you drowning in the night\nWhen you open your eyes, you will soon realize\nThat from this you can't hide\nSo it's your choice now and you know\nAnd as you feel your breath get short\nIt's breaking your will, reading your mind\nThis is your own demise\nNow it feels like I'm six feet underground\nThe ceiling's caving in\nThe walls are falling down\nAll around me\nI'm six feet underground\nSo suffocated it feels like I'm buried alive\nJust when you think you'll be okay\nThat's when you feel your body shake\nAll around you so cold\nIt's drinking your soul\nAnd so you break\nInto a panic, no control\nGet to his gates and pay the toll\nSo helpless and scared\nYou just can't be prepared\nThat is his goal\nAnd it feels like I'm six feet underground\nThe…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Buried Alive+The Creepshow
6418,"['Pó de Arroz,\nNa face das pequenas\nSerá beleza apenas, só\nUma corzinha com\nPó de arroz\nRosa é, mulher o pôs\nE o homem vai nas cenas\nEva e Adão outra vez\nÉ como enfeitar um embrulho\nArroz com gorgulho talvez\nPó de arroz\nDo teu arrozal\nEsse pó que é fatal\nÉs a tal que me encanta com\nPó de Arroz\nNão faz nenhum mal\nÉ de arroz integral\nInfernal, quando chegas com\nTodo o teu arroz (bis)\nPó de Arroz\nTens…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",PÃ³ De Arroz+Carlos PaiÃ£o
6419,"[""Letras\nCheck this out\nIt's Devante with the Hailey bros.\nWaitin on you baby\nYou know what I'm saying… Más\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind\nDisponible en\nSpotify\nDeezer\nGoogle Play Música\nArtista: K-Ci & Jojo\nÁlbum: Love Always\nFecha de lanzamiento: 1997\nGénero: R&B contemporáneo""]",Still Waiting+K-Ci & JoJo
6420,"[""Yo se que tu no esperaba esto del calde\nA ti te canta como suena la vos del aballarde\nEs pegajosa, pa'lante barro y palante loza\nMi propia cosa mi bonchi y mi pegajosa\nCoje pa'lante pa quee enyoye me oye\nEl destroy es mejor que empoye\nLo traje alto pa quee lo empoye\nY el reggaeton pa que enyoye\nEstate quieta ma'\nYa llegó el que a ti te jode\nQue si canto le incomoda no lo cuestione\nAsi somos lo calderones!\nNo bonitillos pero dulsones\nDame, dame, dame el chance a mi\nVamo'a brincar a la yale lady\nDame, dame, dame el chance\nYo lo que quiero es usarte ná de romance\nDame, dame, dame el chance a mi\nQue yo también pongo a brincar a la yale lady\nDame, dame, dame el chance\nQue yo lo que quiero chinguarte na'de romance\nAceptalo mi linda quiero sugar …\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind""]",Dame Dame Chance+Tego CalderÃ³n
6421,"[""Breathe\nBreathe\nBreathe\nBreathe\nBreathe\nBreathe\nBreathe\nBreathe\nYou really need to breathe again\nJust get that air inside and breathe again\nIt wasn't my intention to leave you there\nI really dream about having a life\nOut in the world with you in the blue city lights\nIt wasn't my intention to hurt you there\nIf I say I'm sorry\n(So wrong)\nWould it matter anything to you\nAnything to you\nAnd if I say I'm sorry\nWould it shatter every part of you\nBurn every inch of you\nSee how her walls crumble and burn\nSee the corners shatter and turn\nIt wasn't my intention to kill you there\nIf I say I'm sorry\n(So wrong)\nWould it matter anything to you\nAnything to…\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Rest+Carpark North
6422,[],Iterate This+I Concur
