,0_x,0_y
4683,[],I Don't Know Why (Sapphirecut Mix)+Yoko Ono
4684,[],Hallelujah Lord!+Sounds Of Blackness
4685,"['Guashubidubidu, guashubidubidu,\nGuashubidubidu, aoaa\nGuashubidubidu, guashubidubidu,\nGuashubidubidu, aoaa\nGuashubidubidu, guashubidubidu,\nGuashubidubidu, aoaa\nGuashubidubidu, guashubidubidu,\nGuashubidubidu, aoaa\nMe duele la cara de ser tan guapo\nMe duele la cara de ser tan guapo\nMe duele la cara de ser tan guapo\nMe duele la cara de ser tan guapo\nMi sonrisa profident\nMi careto de John Wane\nMi prominente menton y mi martillo filón,\nEs perfecto mi tupé cortado en el corte ingles,\nAl espejo me miré y me excite mogollón\nMogollón\nMogollón\nMogollón\nGuashubidubidu, guashubidubidu,\nGuashubidubidu, aoaa\nGuashubidubidu, guashubidubidu,\nGuashubidubidu, aoaa\nMe duele la cara de ser tan guapo\nMe duele la cara de ser tan guapo\nMe duele la cara de ser tan guapo\nMe duele la cara de…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Me Duele La Cara De Ser Tan Guapo+Los Inhumanos
4686,[],Back2U+Jessica Mauboy
4687,[],Nights In White Satin+Sort Sol
4688,"[""Sixteen and a son of a bitch\nGot a gun and a strychnine twist\nLittle girl on the graveyard shift\nOut of control and doesn't give a shit\nI don't wanna go down. I don't wanna go down.\nI don't wanna go down. I don't wanna go down.\nGonna lose control!\nSo stop, drop, and roll.\nSo, baby-doll, don't you lose your touch.\nYou take it all cause it's never gonna take too much.\nDirty mouth and the look of death.\nMy tequila coming' from your breath.\nYour lips are like a cherry bomb with teeth\nLosing control, break my sanity.\nI don't wanna go down. I don't wanna go down.\nI don't wanna go down. I don't wanna go down.\nGonna lose control!\nSo stop, drop, and roll.\nSo, baby-doll, don't you lose your touch.\nYou take it all cause it's never gonna take too much.\nI don't…\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Stop Drop And Roll (Album Version)+Foxboro Hottubs
4689,[],Precious Little+Jeremy Spencer
4690,[],CaÃ±os+Canteca de macao
4691,"[""Vero, che ti amo ancora\nVero, che ti ho tradita\nFalso, è stato un gioco\nFalso, io lì non c'ero\nVero, che sei la sola\nVero, che ti ho ingannata\nFalso, se non mi credi\nGiuro sulla mia vita\nTe lo scrivo sui muri di casa\nTe lo scrivo con petali rosa\nChe ho bisogno di te, che ho bisogno di te\nIl tuo strano silenzio mi pesa\nE se è solo questione di tempo\nSono pronto a qualsiasi confronto\nChiedi quello che vuoi\nDimmi quello che senti, però ricorda\nVero, che ti amo ancora\nVero, che ti ho tradita\nFalso, è stato un gioco\nFalso, io lì non c'ero\nVero, che sei la sola\nVero, che ti ho ingannata\nFalso, se non mi credi\nGiuro sulla mia vita\nLascia stare, ti prego, l'orgoglio\nNon pensare che il mio sia uno sbaglio\nQuesta storia per me è importante\nPer farla morire, cadere nel niente…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Verofalso+Paolo Meneguzzi
4692,[],Quando A Gente Era Feliz+MC Leozinho
4693,"[""You make me feel so young\nYou make me feel as though spring has sprung\nAnd every time I see you grin\nI'm such a happy in-div-dual\nThe moment that you speak\nI wanna go play hide and seek\nI wanna go and bounce the moon\nJust like a toy balloon\nYou and I are just like a couple of tots\nRunnin' across the meadow\nPickin' up lots of forget me nots\nYou make me feel so young\nYou make me feel there are…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",You Make Me Feel So Young+Tom Grant
4694,"[""It's at times like this, the great heaven knows\nthat we wish we had not so many clothes\nSo let's loosen up with a playful tease\nlike all lovers did through the centuries\nWe're just following ancient history\nIf I strip for you, will you strip for me?\nWe're just following ancient history\nIf I strip for you, will you strip for me?\na-ha-ha\nWhen it gets so hot, the end of the day\nYou may find your clothes getting in the way\nIf a pretty dress hides your true desire\nFold it nice and slow, throw it on the fire\nWe're just following ancient history\nIf I strip for you, will you strip for me?\nWe're just following ancient history\nIf I strip for you, will you strip for me?\n(a-ha-ha)\nWe don't need to see what the butler saw\nOr a mirrored room with a mirrored floor\nAll those…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Strip+Adam Ant
4695,[],Disco Dance With You (Para One Remix)+Teki Latex
4696,[],Happy Good Byes+George Kranz
4697,[],Your Time Is Mine (Album Version)+The Autumn Offering
4698,['I got something to say little girl\nYou might not like my style\nBut weve been hanging around this town\nJust a little too long a while\nYou say youre gonna get your act together\nGonna take it out on the road\nBut if I dont get outta here pretty soon\nMy heads going to explode\nSure I like country music\nI like mandolins\nBut right now I need a telecaster\nThrough a vibro-lux turned up to ten\nLets go to memphis in the meantime baby\nMemphis in the meantime girl\nI need a little shot of that rhythm baby\nMixed up with these country blues\nI wanna trade in these ol country boots\nFor some fine italian shoes\nForget the mousse and the hairspray sugar\nWe dont need none of that\nJust a little dabll do ya girl\nUnderneath a pork pie hat\nUntil hell freezes over\nMaybe you can wait that…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind'],Memphis In The Meantime+Gregg Allman
4699,[],Tweedlee-Dee+Alma Cogan
4700,[],Working Class Man+Lacy J. Dalton
4701,[],Thaba Bosiu+Sipho Mabuse
4702,[],Head On (Album)+Jim Gillette
4703,"[""When I was a puppy dog, I never had the blues.\nFell asleep every night, and woke up feelin' new.\nI think I'll get a girl, cause then when I ain't got nothin',\nStill got my girl, And you know what she's doin'.\nWhen I was a puppy dog, I never had the blues.\nFell asleep every night, and woke up…\n\n\nTraducir al español\nFuente: Musixmatch""]",Jocko's Lament+Michael Hurley
4704,[],Out In The Country+Bobby Taylor
4705,[],Long Cold Winter / Fallin' Apart At The Seams+Cinderella
4706,"[""Oh, the shark has pretty teeth dear\nAnd he shows them pearly white\nJust a jackknife has Macheath dear\nAnd he keeps it out of sight\nWhen the shark bites with his teeth, dear\nScarlet billows start to spread\nBut Macheath wears his white gloves, dear\nSo there's not a trace of red\nOn the side walk Sunday morning\nThere's a body oozing life\nSomeone slipping round the corner\nIs that someone Mack the Knife?\nJohnny Whitey disappeared, dear\nAfter drawing out his cash\nBut…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Mack The Knife+The Psychedelic Furs
4707,"['Cuando la noche cae\nEnciendo las de cruce y vuelvo\nA verte una vez más\nUna de tantas veces\nPocos kilómetros y\nTras las luces de colores una\nCara más\nLuego tú detrás\nEn cualquier parte estás\nEres la pata de una mesa, eres\nLa sal del mar\nY no te han de encontrar\nTe escondes sin parar\nEres experta con la liebre en regatear\nAunque a mi lado estás\nTodo crece, perpendicular al\nTodo crece, horizonte final\nSólo cuando estoy\nDormido y soñando atravieso\nEsa puerta\nQue deje estallar un vendaval\nLa sensación de gravitación\nLa fiereza de una cara\nEn un sueño dentro de otro sueño\nEn cualquier parte estás\nEres la llave de una puerta y de\nOtras muchas más\nY no te han de encontrar\nSólo cuando estoy\nDormido y soñando\nCon la llave en…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",Luz de Cruce+Nacha Pop
4708,"[""Oh Danny boy, the pipes, the pipes are calling\nFrom glen to glen and down the mountain side\nThe summer's gone and all the roses dying\n'Tis you, 'tis you must go and I must bye\nBut come ye back when summer's in the meadow\nOr when the valley's hushed and white with snow\nAnd I'll be here in sunshine or in shadow\nOh Danny boy, oh Danny boy I love you so\nBut if he come and all the roses dying\nAnd I am dead, as dead I well may be\nHe'll come here and find the place where I am lying\nAnd…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Danny Boy+Roy Orbison
4709,[],A Perfect Murder+Blinded Black
4710,[],All You Need To Know+Southern Tenant Folk Union
4711,[],Gigoletta+Frank Martiniq
4712,[],Fighting Man+Minny Pops
4713,"[""I've been lonely too long I've been lonely too long\nIn the past that's come and gone I feel like I can't go on\nNow you know I've been lonely too long I've been lonely so long\nAs I look back I can see me lost and searching\nNow I find that I can choose I'm free\nSo funny I just have been loved all my troubles don't mean half\nI've been lonely too long I've been lonely too long\nIn the past that's come and gone I feel like I can't go on\nNow you know I've been lonely too long I've been lonely so long\nD'you see me now desert with the time awaking\nShe was all I needed make me see\nKeep hoping with all my love everything's gonna work out right\nI've been lonely too long I've been lonely so long... lonely too long\nI look at me gotten through this worth of pity…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Lonely Too Long+Don Johnson
4714,[],Perspective II (Baader-Meinhof Blues)+Heldon
4715,[],You Know Me Better (Toddla T Vocal)+RÃ³isÃ­n Murphy
4716,[],Guardian Angel+Louise
4717,[],Any Dub You Like+Easy Star All-Stars
4718,"['Señoras y señores, bienvenidos al party\nAgarren a su pareja (de la cintura) y prepárense\nPorque lo que viene no esta fácil, no esta fácil no\nYo quiero bailar, tu quieres sudar\nY pegarte a mi el cuerpo rozar\nY yo te digo si tu me puedes provocar\nEso no quiere decir que pa la cama voy\nYo quiero bailar, tu quieres sudar\nY pegarte a mi el cuerpo rozar\nY yo te digo si tu me puedes provocar\nEso no quiere decir que pa la cama voy\nPorque yo quiero expresarte\nPapi te lo juro te me acercas y late mi corazón\nSi lo que quieres es pegarte\nYo no tengo problema\nEn acercarme y bailarte este reggaeton\nQue los dos tengamos que sudar, que bailemos al ritmo del tra (tra)\nQue me haga fuerte suspirar (suspirar)\nPero pa la cama digo mira na na na\nPorque yo soy la que…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nFuente: LyricFind']",Yo Quiero Bailar+Ivy Queen
4719,[],New York+Patty Pravo
4720,"[""It's Your World and your smile turns on my sunshine\nYou have all the power it takes to make me blue\nYou control the way I feel both day and night time\nIt's Your World and I'm just passin' through\nLet me live, let me live\nLet me live in, live in your world\nIf only for part of the time\nThere must be, there must be\nOh sweet love, love in your world\n'Cause there just isn't any in mine\nIt's Your…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",It's Your World+Marty Robbins
4721,[],Drug Music+Faceless
4722,"[""Last night my best friend drove me home\nCause he knows I drink too much since you been gone\nHe knows I'll mmmm and die\nI can't get over you to save my life\nSuzy and Mary Lord how they tried to cheer me\nAnd honey said honey please don't you cry\nI said mmmm let me die\nI can't get over you to save my life\nTonight if some old buddy don't come by\nTo drive me home and talk to me a while\nI might mmmm and die\nI can't…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",I Can't Get Over You To Save My Life+David Frizzell
4723,[],Panther+Marcus Miller
4724,"[""Cupid shot me in the eye,\nSo they say that love is blind.\nIs she going to say yes,\nIs she going to say no,\nWhat's she going to say.\nAm I moving too fast,\nAm I thinking too slow,\nI just want to know.\nSo I took all night to write this stupid love letter to you\nYeah you\nFrom me\nTo you\nAll the time that I wasted on this stupid love letter to you\nFuck you\nFrom me\nTo you\nYou said no,\nNo\nYou said no,\nNo\nSo I took all night to write this stupid love letter to you\nPick up your heart off of the floor,\nWith good intentions at the door,\nIs she going to say yes,\nIs she going to say no,\nWhat's she going to say?\nAm I moving too fast,\nAm I thinking too slow,\nI just want to know.\nSo I took all night to write this stupid love letter to you\nYeah you\nFrom me\nTo you.\nAnd all the time that I…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Stupid Love Letter (Album Version)+The Friday Night Boys
4725,[],Resurrection+Brian Tyler_ Klaus Badelt
4726,[],Sonar+Crossfade
4727,[],Nosferatu+Silicone Soul
4728,[],Thin Man from North Main+Swearing At Motorists
4729,"['I imagine a dream\nIn which I\'m a soldier\nAnd I\'m walking\nOn the faces\nOf dead women\nAnd everyone I\'ve\nLeft behind me\nIt\'s the year when\nThe troops entered\nThe thirty-ninth\nThirty-ninth parallel\nSend me home restless\nSend me home damaged\nAnd wanting\nIt\'s the year when\nSome poet said\n""We must live, or accept the\nConsequences""\nI want you to share …\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",The Soldier+PJ Harvey / John Parish
4730,"[""I stack the cushions all around me\nTo soften up my melodies\nI'm careful not to ever sing in D\nSomewhere someone is singing with me\nTo harmonize my harmonies\nA European girl with perfect pitch\nI don't want to ever have to\nLift the riffs that I might need\nI'm careful not to steal the ones in D\nWon't you try and sing my song\nBe careful not to run\nI don't want to tell my song\nTo you or your friends\nIf everyone of you could be tearing down\nI can't believe the words that I'm sharing\nNow you…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Eurogirl+Triple Fast Action
4731,"[""Once, once I loved\nAnd I gave so much love to this love you were the world to me\nOnce I cried\nAt the thought I was foolish and proud and let you say goodbye\nAnd then one day\nFrom my infinite sadness you came and brought me love again\nNow I know\nThat no matter whatever befalls I'll never let you go\nI…\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Once I Loved+Shirley Horn
4732,[],The Journey Continues (Vocal Radio Edit) (Feat. Sarah Cracknell)+Mark Brown Featuring Sarah Cracknell
4733,"[""Who needs remote control?\nFrom the Civic Hall\nPush a button\nActivate\nYou gotta work and you're late\nIt's so grey in London town\nPanda car crawling around\nHere it comes\nEleven o'clock\nWhere can we go now?\nCan't make no noise\nCan't get no gear\nCan't make no money\nCan't get outta here\nBig business, it don't like you\nIt don't like the things you do\nYou got no money\nSo you got no power\nThey think you're useless\nAnd so you are, punk\nThey had a meeting in Mayfair\nThey got you down and wanna keep you there\nIt makes them worried\nTheir bank accounts\nIt's all that matters\nYou don't count\nCan't make no progress\nCan't get ahead\nCan't stop the regress…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Like You+The Remote
4734,"[""I swear by love\nYou got it\nAll and much more\nThan one could ever hope for\n'Cause I would take a number\nJust to wait in line for a look\nAnd to gimme the high sign\nRed lights, green lights\nGo for the gold\nSomething inside, I want you now\nI want it all, and more than you know\nMy mind is twisted, tied up in knots\nMy heart is achin' from a shot in the dark\nI got a feeling; what this is all about?\nI think it's time for the big love\nI'm gettin' ready for the big love\nEverytime I think about you\nI get a lump in my throat\nFrom the big beat in my heart\nI am helpless, hungry for attention\nI know you could see me fall apart\nRed lights, green lights\nGo for the gold\nSomething inside, I want you now\nI want it…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Big Love (Remastered LP Version)+Mr. Big
4735,"[""My tears are fallin'\n'Cause you've taken her away\nAnd though it really hurts me so\nThere's something that I've gotta say\nTake good care of my baby\nPlease don't ever make her blue\nJust tell her that you love her\nMake sure you're thinking of her\nIn everything you say and do\nAww, take good care of my baby\nNow don't you ever make her cry\nJust let your love surround her\nPaint a rainbow all around her\nDon't let her see a cloudy sky\nOnce upon a time that little girl was mine\nIf I'd been true,\nI know she'd never be with you\nSo, take good care of my baby\nBe just as kind as you can be\nAnd if you should discover\nThat you don't really love her\nJust…\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Take Good Care Of My Baby+Bobby Vee
4736,['Face the facts o fact the face\nTrace the act oh act the trace\nErase the act o act the erase\nReplace the fact o fact the replace\nWell marginal over spectacle there\nSpectacle there\nOver wrung woes let the light show\nLet the light show\nAnd who has the most dominant mind\nAnd here come…\n\n\nTraducir al español\nFuente: Musixmatch'],Marginal Over+Wilderness
4737,"[""I used to have a perfect sweetheart\nNot a real one, just a dream\nA wonderful vision of us as a team\nCan you imagine how I feel now\nLove is real now, it's ideal\nYou're just what I wanted\nAnd now it's nice to live\nParadise to live\nI know why I've waited\nKnow why I've been blue\nPrayed each night for someone\nExactly like you\nWhy should we spend money\nOn a show or two\nNo one does those love scenes\nExactly like you\nYou make me feel so grand\nI want to…\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Exactly Like You+Miff Mole
4738,[],The Ladies Love Me+The Thrown Ups
4739,"[""Heh, so y'all know it's nearly a hundred and ten degrees in this f***in' vulgar room domain.\nGot the motherf***in' face paint on, lets go.\n(Food clothes medicine)\nTwo shoes chewed up, colluded with the feuds rogue veterans\nFood clothes medicine\nWielding out the smokestack factory trained to capture in the zoo's ghost predators\nFood clothes medicine\nI think I'd funk a bunk colony to possibly amuse grown delegates\nFood clothes medicine\nPeace, the whippersnapper generation greet 'em with a full-blown pistol pull\nFood clothes medicinal variety\nFor every plastic orange bottle\nFor tarnished pharmacy labels chafed in abrasive pockets\nSuit the hell hounds with blades and chain links\nFor the dead walk a little less clumsy than you think\nHunger pains chump change…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Food Clothes Medicine+Aesop Rock
4740,[],In My Simple Way+John D. Loudermilk
4741,"[""I'm surrounded softly by the beat\nStill dumbfounded by the intolerable heat\nYou came close to me\nAnd you danced\nIt came close to being my last\nI'll take what's mine before I regret it\nAnd mute this feeling not to often get\nInstantly you struck me as\nQuite a catch\nLuckily I left you with\nOut a scracth\nYou seem…\n\n\nTraducir al español\nFuente: Musixmatch""]",Take What's Mine+Baumer
4742,[],Trust me+Girls Under Glass feat. Peter Spilles
4743,[],A Parking Lot Carnival+Yppah
4744,[],Trying To Make It Through+The Mighty Hannibal
4745,"[""Give me a rest, this all confirms my paranoia\nI need some thoughts, just gather some thoughts and feelings\nGod my brain distorts, pictures then rearranges\nSlowly surely new meanings will come as everythin arranges\nShe gives them a test on all the times that I've made trouble\nHer friends she talks, just gathers her thoughts the meetings off\nShe drains assorts, stricture and disarrangement\nWholly surely new feelings will come as every thing arranges\nBullitts dominæ feel the calm forever\nBullitts dominæ she walks steady to the shore\nBullitts dominæ.\nAnd as I ask them the same I feel insistent\nEveryone's falling sun-sucide's optimal\nAnd as I ask them inside everlasting the inosphere's…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Bullitts Dominae+Pure Reason Revolution
4746,"[""You keep your riches and I'll sew my stitches,\nYou can't make me think like you, mundane.\nI've got a message for all those who think that\nThey can etch his words inside my brain\nT.V., what do I need?\nTell me who to believe!\nWhat's the use of autonomy\nWhen a button does it all?\nSo listen up,\nGlisten up closely all,\nWho've seen the fuckin eye ache too.\nIt's time to step away from cable train\nAnd when we finally see the subtle light,\nThis quirk in evolution will begin\nTo let us live and recreate\nT.V., what do I need?\nTell me who to believe!\nWhat's the use of autonomy\nWhen a button does it all?\nT.V., what should I see?\nTell me who should I be?\nLets do our mom a favor and…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Idiot Box+Incubus
4747,[],Sleepless Night (2001 Digital Remaster)+Yoko Ono
4748,"['This is the midnight radio one\nAs music in the moonlit starry night\nBeneath this purple haze our common dark\nThe heavens obscure, starlight travels into infinity\nYet we only see it when the night is black.\nThis is the question the brothers and sisters fear;\nWhat is the color of the soul?\nSaid Buddha, Jesus, Plato, and the poets of Old,\nThat evening is the color of the soul.\nWe hide ourselves in artificial light\nWe think ourselves safe and outta sight.\nYou have a million dollars still\nEnough…\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Groove Thing+Big Head Todd and The Monsters
4749,"[""I miss you already and you're not even gone\nThe time has come you're telling me goodbye and I know I can keep it if I try\nI've had too many chances now I'll have to set you free\nI watch you go too late I know how much you mean to me\nI miss you already I don't know how I'll go on\nI miss you already and you're not even gone\nSo kiss me once again and please don't cry I'll…\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Miss You Already (And You're Not Even Gone)+Faron Young
4750,[],The Grail+Gene Farris
4751,[],Beatrice (Live)+Joe Henderson
4752,[],Major Tom+Electronica
4753,[],This Lightness+F.P.
4754,"['Eu vou abandonar\nDeixo o mundo velho por aqui\nNão quero mais viver correndo assim\nSem tempo pra viver\nVi que é melhor calar que falar\nMas é cada uma que tenho que escutar\nNo momento, não estou\nMas deixe o nome após o sinal\nQue eu tô pras bandas de lá\nFui viajar pra ver o Sol morrendo no mar\nQue eu tô pras bandas de lá\nFui viajar pra ver o Sol morrendo no mar\nNão tenho pressa\nNem me interessa\nQuanto tempo vou levar\nNão vou me permitir\nFinjir que tô legal sem tá\nQuanta social\nÉ tanta ambição\nPra conseguir o que se quer\nPerder, ganhar, isso não me vale\nPrefiro mil vezes\nIr pras bandas de lá\nFui viajar pra ver o Sol morrendo no mar\nQue eu tô pras bandas de lá\nFui viajar pra ver o Sol morrendo no mar\nFui viajar pra ver o Sol morrendo no mar\nFui viajar pra ver o Sol…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Pras Bandas De LÃ¡+Mariana Aydar
4755,"['Macushla, Macushla\nYour sweet voice is calling\nCalling me softly\nAgain and again\nMacushla, Macushla\nI hear it so plainly\nMacushla, Macushla\nI hear it in vain\nMacushla, Macushla\nYour white arms are reaching\nI feel them enfolding\nCaressing me still\nFling them out from the darkness\nMy lost love, Macushla\nLet them find me and bind me\nAgain, if they will\nMacushla,…\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch']",Macushla+Rufus Wainwright
4756,"['I write to give word the war is over\nSend my cinders home to mother\nThey gave me a medal for my valor\nLeaden trumpets spit the soot of power\nThey say, ""I\'m on your side\n""When nobody is, \'cause nobody is\n""Come sit right here and sleep\n""While I slip poison in your ear""\nWe are waiting on a telegram\nTo give us news of the fall\nI am sorry to report\nDear Paris is burning after all\nWe have taken to the streets\nIn open rejoice revolting\nWe are dancing a black waltz\nFair Paris is burning after all\nEnclosed in this letter there\'s a picture\nBlack and white for your refrigerator\nSticks and stones have made me smarter\nIt\'s words that cut me under my armor\nThey say, ""I\'m on your side\n""When nobody is, \'cause nobody is\n""Come sit right here and sleep\n""While I slip poison in your…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Paris Is Burning+St. Vincent
4757,[],Bulimia Girl+Evacuate
4758,"[""Whoa, a little love at Caesar's\nWhoa, you know I love to please her\nWhoa, a little love at Caesar's goes so far\nWhoa, a little love at Caesar's\nWhoa, whoa, whoa, you know I love to please her\nWhoa, a little love at Caesar's goes so far\nHope I get a little snack tonight\nHope I get a little smack tonight\nI'll be starving\nStanding in the broad day light\nJust waitin' on the comin' of the night\n24-hour diner's almost closed\nAll I need's a cup of Joe 'cause she's so nice\nShe treats me like I tip her from my head to her toes\nBrings me in my water with her skirt so high\nI catch a little glimpse in the silverware shine\nI ain't no thief 'cause that just ain't right\nBut I ain't go no money\nAnd I intend to pay for my meal tonight\nWhoa, a little love at Caesar's\nWhoa, you…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Diner Song+State Radio
4759,[],Libre de pecado+CARMEN 113
4760,"[""Not a second\nOr another minute\nNot an hour or another day\nBut at this moment with my arms out stretched\nI need you to make a way\nAs you have done so many times before\nThrough window or an open door\nI stretch my hands to thee\nCome rescue me\nI need you right away\nI need you now\nI need you now\nI need you now\nI need you now\nNot another second or another minute\nNot an hour or another day\nBut Lord I need you right away\nIf I never needed you before\nTo show up and restore\nAll of the faith that I let slip\nWhile I was yet searching the world for more\nThe truest friend I have indeed\nYou're my best friend I know in need\nI stretch my hands to thee\nCome rescue me\nI need you right away\nThe agony of being alone\nFear of doing things on my own\nThe test and trials that come to make me…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",I Need You Now+Smokie Norful
4761,[],Sailors March+Chase Pagan
4762,[],Oh I+Debra Killings
4763,"[""Living in my bed too long\nI should get up but i'm not that strong\nThe sun won't find it's way into my window\nI didn't see you slip away\nI should be up and on my way\nI need words, cause i've got things to tell you\nAll i get is summer low\nJust another day and the blues stay too\nAll i get is summer low\nJust another day and the blues stay too\nIt stays with you, yeah\nThere's a world outside my door\nBut…\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",Summer Low+Melody Club
4764,[],Squarer For Maude Part 1+National Health
4765,"[""What if your dreams where all unrealistic\nAnd there was no point to try?\nWhat if your prayers all went unanswered\nAnd there was no god in the sky?\nWhat if tomorrow never comes\nAnd all we have is tonight?\nWhat if wishes were all horse?\nWhat beggars can't turn right?\nMaybe this rock, it is a weapon\nOr maybe it's a spirit\nMaybe a word isn't truly spoken\nUntil there's someone to hear it\nMaybe truth is of no consequence\nUntil someone tells a lie\nMaybe life would mean nothing at all\nUntil someone had to die\nSo Im just wasting time again\n(Incoherent yelling) (x3)\nSo Im just wasting time\nTook a walk\nTo the end in the road\nAs the sun beat down\nAnd the river flowed\nCleared my head for the dust and debris\nSwore by silent,…\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: Musixmatch""]",A Lesson In Futility+Breach of Trust
4766,[],What You Did Last Night+Chicken Shack
4767,[],Secrets In Welsh+Country Teasers
4768,"['Disponible en\nSpotify\nGoogle Play Música\nArtistas: Abilities, Eyedea\nÁlbum: By the Throat\nFecha de lanzamiento: 2009\nGéneros: Hip hop, Rap rock, Rock']",Burn Fetish+Eyedea & Abilities
4769,[],No Comply+Senser
4770,[],Gizmo Escapes+Jerry Goldsmith
4771,"['Once in your life you find her\nSomeone that turns your heart around\nAnd next thing you know you\'re closing down the town\nWake up and it\'s still with you\nEven though you left her way across town\nWondering to yourself, ""Hey, what\'ve I found?""\nWhen you get caught between the moon and New York City\nI know it\'s crazy, but it\'s true\nIf you get caught between the moon and New York City\nThe best that you can do\nThe best that you can do is fall in love\nArthur he does as he pleases\nAll of his life, he\'s mastered choice\nDeep in his heart, he\'s just, he\'s just a boy\nLiving his life one day at a time\nAnd showing himself a really good time\nLaughing about the way they want him to be\nWhen you get caught between the moon and New York City\nI know it\'s crazy, but it\'s true\nIf…\n\n\n\n\n\n\n\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind']",Any Old Time (Album Version)+Christopher Cross
4772,"['Hoy dejaré mi ingenuidad\nEncima de tu piel\nPara mi corazón ya es tiempo\nEstoy nerviosa, mírame\nAbrazame y después\nDesnúdame de todo el miedo\nLlévame despacio al cielo\nQue yo te seguiré en el vuelo\nY abriré mis alas\nPorque sé que tú me amas\nY en el silencio\nTal vez un suspiro\nSe queje en tu oído\nJunto conmigo\nY en el silencio\nTe daré mis manos\nQue mueren de ganas\nPor estar contigo\nEstoy nerviosa, mírame\nAbrazame y después\nDesnúdame de todo el miedo\nLlévame despacio al cielo\nQue yo te seguiré…\n\n\n\n\n\n\n\n\n\n\nFuente: Musixmatch']",En El Silencio+Sentidos Opuestos
4773,[],April In Paris+Ahmad Jamal Trio
4774,"[""Moonlight over the alley\nBaby where I come from\nThere's a poison girl, a poison girl\nSister do medicine business\nThree dollar down for the gun\nShe's a poison girl, poison girl\nI be waiting uptown\nWhile she gone underground for a ride\nI be waiting uptown\nWhile she passes some trick on the side\nWell I'm sitting here burning my money\nWorth nothing if only to score\nWith some poison girl, poison girl\nThere's a place an' I know…\n\n\n\n\n\n\nTraducir al español\nFuente: LyricFind""]",Poison Girl+Chris Whitley
